onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0207	11.2014	alone	f103.jpeg	399	0.0010	1	1.5600	2	4.6468	notbuy	buy	8.6470	9.0977
11.2221	11.3815	together	m41.jpg	830	0.0122	4	1.7002	1	14.9654	buy	notbuy	20.9655	21.5515
22.6037	11.4420	alone	n63.jpg	586	0.0236	3	1.6366	1	27.2634	buy	notbuy	32.2635	32.8915
34.0457	10.9496	together	n13.png	100	0.0350	3	2.2670	1	38.3291	buy	notbuy	43.3292	43.9044
44.9952	11.2931	together	n33.png	599	0.0460	4	2.5470	1	50.5637	buy	buy	54.5639	55.2313
56.2884	11.3737	together	n21.png	382	0.0573	2	2.7623	2	61.0429	notbuy	notbuy	66.0430	66.5472
67.6621	10.5726	together	f189.jpg	590	0.0687	3	2.5677	1	72.2125	buy	notbuy	75.2127	76.0942
78.2347	10.2428	together	m35.png	499	0.0792	2	2.4112	2	82.6088	notbuy	notbuy	85.6089	86.3751
88.4774	10.0956	alone	f67.png	799	0.0895	4	2.0685	1	93.4996	buy	buy	96.4998	97.4840
98.5730	9.9387	alone	f52.jpg	250	0.0996	2	2.5086	2	103.0017	notbuy	buy	106.0019	107.4490
108.5117	8.6833	together	m43.jpg	2500	0.1095	4	2.1415	1	112.5941	buy	notbuy	115.5943	116.1189
117.1950	12.6027	alone	f172.jpg	425	0.1182	3	2.8512	1	121.9554	buy	notbuy	127.9556	128.6749
129.7977	11.4950	together	f97.jpeg	1215	0.1308	4	2.2668	1	133.9765	buy	buy	138.9767	140.1900
141.2927	10.3651	together	a52.png	390	0.1423	4	1.9523	1	145.1581	buy	buy	150.1583	150.5836
151.6578	11.1185	together	n68.png	1080	0.1527	4	2.5957	2	158.1756	notbuy	notbuy	161.1757	161.6877
162.7763	12.8443	together	a50.png	340	0.1638	2	2.2738	2	166.9398	notbuy	notbuy	172.9399	173.4926
175.6207	11.6848	together	f197.jpg	390	0.1766	2	1.8346	2	179.3248	notbuy	buy	185.3250	186.1887
187.3055	11.5177	together	a16.png	4250	0.1883	2	2.9973	2	192.1718	notbuy	notbuy	197.1720	197.6986
198.8232	11.4159	together	f132.jpg	1301	0.1998	3	1.9388	1	202.6066	buy	buy	207.6067	208.1073
210.2391	12.6801	alone	m3.png	4500	0.2112	2	2.8952	2	214.9468	notbuy	notbuy	220.9470	221.8283
222.9192	10.3478	together	f87.jpg	490	0.2239	3	2.9499	1	228.7060	buy	buy	231.7062	232.2232
233.2670	10.2899	alone	f73.jpg	39	0.2343	2	2.4963	1	237.5667	buy	buy	241.5669	242.4681
243.5569	11.6921	alone	f173.jpg	255	0.2446	2	3.2716	2	248.6116	notbuy	notbuy	253.6118	254.1320
255.2490	9.3548	together	f195.jpg	290	0.2562	2	1.8432	2	259.9049	notbuy	notbuy	262.9051	263.5539
264.6038	12.2742	alone	m95.jpg	130	0.2656	2	2.5086	2	268.8915	notbuy	buy	274.8917	275.8178
276.8779	10.6381	together	f156.jpg	3280	0.2779	4	2.2229	1	280.8706	buy	buy	284.8707	285.3781
287.5160	10.4832	together	p18.png	340	0.2885	4	2.4905	1	291.7677	buy	notbuy	295.7679	296.8837
297.9993	10.6072	together	f99.jpeg	1050	0.2990	3	2.9470	2	302.7030	notbuy	notbuy	306.7031	307.4947
308.6065	11.3935	together	m57.png	2320	0.3096	2	2.6596	2	313.0025	notbuy	notbuy	317.0027	317.8627
