onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.2759	11.9857	alone	f184.jpg	290	0.0013	1	2.3183	2	4.6325	notbuy	na	10.6327	11.2065
12.2615	20.4313	alone	a35.png	1200	0.0133	2	2.6013	2	27.0162	notbuy	na	31.0164	31.5784
32.6928	14.7210	together	m36.png	405	0.0337	1	1.8857	2	42.6977	notbuy	notbuy	45.6979	46.3013
47.4138	11.1639	alone	f21.png	855	0.0484	3	2.1814	2	51.5694	notbuy	buy	56.5696	57.4892
58.5778	12.3333	alone	f47.jpg	250	0.0596	3	2.5596	2	63.1125	notbuy	notbuy	69.1127	69.8282
70.9110	13.9286	together	a52.png	390	0.0719	2	4.4729	2	77.3609	notbuy	notbuy	83.3611	83.7961
84.8397	14.5076	together	f121.jpg	748	0.0858	3	1.8298	2	93.7114	notbuy	buy	97.7116	98.2460
99.3473	8.7952	together	m93.jpg	130	0.1003	1	2.2383	2	103.5416	notbuy	notbuy	106.5417	107.0611
108.1425	10.9190	alone	a34.png	1250	0.1091	4	3.1311	1	113.1901	buy	buy	117.1903	117.9650
119.0615	12.2863	together	a49.png	320	0.1201	2	2.7531	2	124.7598	notbuy	notbuy	129.7600	130.2758
131.3477	13.8978	together	p36.jpg	3900	0.1323	3	3.1323	2	138.4231	notbuy	notbuy	143.4233	144.1716
145.2455	13.1739	together	f65.png	199	0.1462	3	3.7582	1	150.9080	buy	buy	156.9082	157.3095
158.4194	10.7803	alone	f137.jpg	421	0.1594	3	2.5654	0	162.8599	na	buy	166.8600	168.0955
169.1997	12.9017	alone	n17.png	159	0.1702	3	2.5572	0	173.6230	na	buy	179.6231	180.9894
182.1014	13.8840	together	m59.png	1600	0.1831	1	2.1911	2	188.1743	notbuy	notbuy	194.1745	194.8823
195.9854	10.7693	together	a20.png	3400	0.1970	3	2.0100	2	200.8711	notbuy	buy	204.8712	205.6192
206.7547	12.8809	together	n6.png	150	0.2078	3	4.4478	2	215.0567	notbuy	buy	218.0569	218.4991
219.6356	14.6138	together	m103.jpg	490	0.2206	1	2.1246	2	226.6392	notbuy	notbuy	232.6393	233.1231
234.2494	12.7076	alone	a16.png	4250	0.2352	1	2.3922	2	240.4631	notbuy	notbuy	245.4632	245.8599
246.9570	10.5654	together	a22.png	3000	0.2480	2	3.2940	2	252.0551	notbuy	notbuy	256.0553	256.4152
257.5224	11.8370	alone	n47.png	420	0.2585	1	2.4865	2	261.7795	notbuy	buy	267.7797	268.2458
269.3594	13.9786	together	f175.jpg	757	0.2704	3	3.5664	2	276.7207	notbuy	buy	281.7209	282.2018
283.3381	11.4385	together	f32.png	472	0.2843	3	5.0583	2	290.1676	notbuy	buy	293.1678	293.6797
294.7765	14.4471	together	a84.png	1500	0.2958	3	2.0658	0	301.6363	na	buy	307.6365	308.1728
309.2236	10.7764	together	f195.jpg	290	0.3102	1	3.5432	2	316.5192	notbuy	notbuy	319.5193	319.9875
