onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0081	11.9753	together	a83.png	2380	0.0010	3	2.9030	2	6.0049	notbuy	buy	10.0051	10.9421
11.9834	12.0198	alone	a8.png	8000	0.0130	3	3.8300	2	17.8273	notbuy	buy	21.8275	22.9501
24.0032	12.5551	together	f178.jpg	408	0.0250	2	4.3570	2	30.3795	notbuy	notbuy	34.3797	35.2760
36.5583	16.0957	together	a7.png	9000	0.0376	2	5.9346	2	44.5104	notbuy	notbuy	50.5106	51.6189
52.6540	11.6363	together	f76.jpg	890	0.0537	3	3.7517	2	58.4116	notbuy	notbuy	61.4117	63.2368
64.2903	12.9721	together	f157.jpg	5888	0.0653	3	4.0663	2	70.3458	notbuy	buy	75.3459	76.2318
77.2624	14.3586	together	a75.png	8000	0.0783	2	5.5503	2	84.7952	notbuy	notbuy	89.7953	90.6007
91.6210	13.0560	together	a82.png	2900	0.0926	4	5.2076	2	98.7948	notbuy	buy	102.7949	103.6377
104.6769	12.7102	together	n61.jpg	325	0.1057	4	2.7697	1	109.3930	buy	buy	115.3931	116.0727
117.3871	11.6432	alone	f33.png	99	0.1184	2	3.8774	2	123.1730	notbuy	notbuy	127.1732	127.9936
129.0303	11.1872	alone	n71.png	3690	0.1300	2	3.3060	2	135.2478	notbuy	buy	138.2480	139.1746
140.2175	11.5014	together	m82.jpg	390	0.1412	2	3.9082	2	146.0428	notbuy	notbuy	150.0430	150.6647
151.7189	14.7473	together	f82.jpg	490	0.1527	2	2.9517	2	158.6091	notbuy	notbuy	164.6093	165.3675
166.4662	14.5016	alone	m25.png	2430	0.1675	4	6.3015	1	174.6376	buy	buy	178.6378	179.9297
180.9678	13.8399	together	f124.jpg	1122	0.1820	2	3.8580	2	186.6899	notbuy	notbuy	192.6900	193.7174
194.8078	10.3731	together	f113.jpg	247	0.1958	2	3.9008	2	200.5740	notbuy	notbuy	203.5741	204.1355
205.1809	14.4655	alone	n68.png	1080	0.2062	3	4.2622	2	213.2948	notbuy	notbuy	217.2950	218.5494
219.6464	12.3623	together	f118.jpg	1870	0.2206	2	3.8846	2	225.3552	notbuy	notbuy	230.3554	230.9772
232.0087	13.6705	together	f46.png	299	0.2330	2	3.8450	2	237.6713	notbuy	notbuy	243.6714	244.6495
245.6791	13.9885	together	f70.jpg	39	0.2467	3	4.5137	2	252.0052	notbuy	buy	257.0054	258.6381
259.6676	15.5191	together	f29.png	499	0.2607	3	3.7997	2	266.2548	notbuy	buy	272.2550	273.8971
275.1867	10.6262	together	n55.png	680	0.2762	3	3.6162	1	280.5874	buy	buy	283.5876	284.7720
285.8130	12.5258	alone	m22.png	1180	0.2868	3	6.0218	2	293.5890	notbuy	buy	296.5892	297.2950
298.3387	21.6613	alone	n22.png	2975	0.2993	3	6.0113	2	306.0837	notbuy	notbuy	312.0838	313.8720
