onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0141	11.7967	alone	f134.jpg	306	0.0010	2	1.7260	2	4.8077	notbuy	notbuy	9.8079	10.7702
11.8109	13.4340	alone	f158.jpg	4999	0.0128	2	3.5278	2	17.3636	notbuy	buy	23.3638	24.1972
25.2448	11.2216	together	n77.png	5300	0.0262	2	2.3542	2	30.6655	notbuy	notbuy	34.6656	35.4310
36.4665	12.8178	alone	a61.png	470	0.0375	3	2.5605	1	42.0443	buy	notbuy	47.0445	48.2419
49.2842	11.0301	together	f131.jpg	498	0.0503	2	3.2853	2	55.5952	notbuy	buy	58.5954	59.2739
60.3143	11.5475	together	a63.png	540	0.0613	3	4.5173	2	66.8295	notbuy	buy	69.8297	70.5849
71.8618	13.7896	alone	f84.jpg	580	0.0729	3	3.3829	2	78.2201	notbuy	buy	83.2202	84.6079
85.6514	13.0512	alone	f164.jpg	1090	0.0867	3	3.5247	2	92.1346	notbuy	notbuy	97.1348	97.6718
98.7026	10.2934	together	a81.png	22980	0.0997	3	3.2707	2	103.9280	notbuy	buy	106.9282	107.9658
108.9960	11.0818	alone	m106.jpg	990	0.1100	3	3.8390	2	114.7548	notbuy	na	117.7550	119.0477
120.0778	13.0008	alone	f161.jpg	2191	0.1211	3	3.0951	2	125.0982	notbuy	notbuy	131.0984	132.0487
133.0786	11.4415	alone	a47.png	240	0.1341	2	3.6201	2	139.6061	notbuy	notbuy	142.6063	143.4616
144.5202	13.6249	together	f110.jpg	95	0.1455	2	4.0725	2	150.5083	notbuy	notbuy	155.5085	157.0606
158.1451	13.3515	together	f38.png	367	0.1591	3	3.4301	2	163.4744	notbuy	notbuy	169.4746	170.3455
171.4966	15.4353	together	n15.png	199	0.1725	3	4.5565	1	178.9379	buy	notbuy	183.9381	185.8825
186.9319	13.0666	alone	f187.jpg	290	0.1879	2	2.6889	2	191.4757	notbuy	notbuy	197.4758	198.8924
199.9985	14.5452	alone	f115.jpg	688	0.2010	3	3.9110	2	207.7628	notbuy	na	212.7630	213.5265
214.5437	12.0903	together	a72.png	798	0.2155	3	2.9035	1	221.3235	buy	notbuy	224.3236	225.5953
226.6340	13.1410	together	n19.png	220	0.2276	3	3.3736	1	231.8397	buy	na	237.8399	238.5093
239.7750	10.8468	alone	f148.jpg	770	0.2408	2	2.5228	2	245.0925	notbuy	notbuy	248.0927	249.5002
250.6219	12.1290	alone	f144.jpg	1020	0.2516	2	2.7306	2	255.1383	notbuy	notbuy	260.1385	261.7232
262.7509	12.4792	alone	m20.jpg	1280	0.2638	3	4.3098	2	268.8367	notbuy	buy	272.8369	274.1943
275.2301	11.1969	alone	m90.jpg	130	0.2762	1	4.5042	2	281.4885	notbuy	notbuy	284.4887	285.3881
286.4270	9.6590	alone	f120.jpg	833	0.2874	2	2.0024	2	290.1609	notbuy	notbuy	294.1610	295.0601
296.0860	23.9140	alone	f63.png	750	0.2971	2	3.2041	2	302.0494	notbuy	notbuy	307.0495	308.2982
