onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.1180	15.0333	together	n86.png	99	0.0021	1	2.5071	2	7.7241	notbuy	buy	11.7243	14.0065
16.1513	13.2942	alone	f188.jpg	590	0.0172	1	1.9872	2	21.1696	notbuy	notbuy	27.1697	28.3194
29.4455	14.2547	together	n30.png	799	0.0304	2	4.2934	2	35.7610	notbuy	notbuy	41.7612	42.5943
43.7001	14.5117	together	f162.jpg	5480	0.0447	3	3.5337	2	50.2465	notbuy	notbuy	56.2467	57.1153
58.2119	12.7646	alone	f29.png	499	0.0592	3	2.7692	1	62.9430	buy	notbuy	66.9432	69.8910
70.9764	12.7444	alone	m50.jpg	980	0.0720	2	2.3830	2	76.3309	notbuy	notbuy	80.3310	81.5889
83.7208	12.5852	together	f86.jpg	200	0.0847	3	3.4407	2	90.1395	notbuy	notbuy	94.1397	95.1648
96.3060	18.1259	alone	n5.png	1500	0.0973	4	2.6143	1	102.8840	buy	notbuy	108.8841	113.3296
114.4319	14.9925	alone	m9.jpg	290	0.1154	2	3.5284	2	119.8702	notbuy	notbuy	125.8704	128.3106
129.4244	16.4240	alone	m88.jpg	390	0.1304	2	5.8684	2	137.1871	notbuy	notbuy	142.1872	144.7363
145.8484	14.7305	together	f100.jpeg	1710	0.1468	4	2.9918	2	151.7455	notbuy	notbuy	156.7457	157.4382
160.5789	14.8131	together	n20.png	383	0.1616	2	5.0486	2	167.5120	notbuy	notbuy	173.5122	174.2770
175.3920	17.6374	together	a65.png	570	0.1764	2	2.9414	2	184.2672	notbuy	notbuy	190.2674	190.9099
193.0295	14.5309	alone	m37.jpg	1380	0.1940	4	2.7050	1	198.5873	buy	buy	204.5875	206.4577
207.5604	14.2219	together	n42.png	399	0.2086	3	4.9006	1	214.2932	buy	buy	217.2934	220.6836
221.7823	13.3803	together	f20.png	460	0.2228	1	3.6228	2	227.2248	notbuy	notbuy	231.2250	231.9776
235.1626	16.3026	together	n91.png	329	0.2362	2	5.6122	1	242.5793	buy	buy	248.5795	249.4294
251.4653	16.1637	together	a15.png	4500	0.2525	2	4.1445	2	258.4135	notbuy	notbuy	263.4137	265.4692
267.6290	14.1439	together	m105.jpg	990	0.2686	1	3.5656	2	273.9944	notbuy	notbuy	276.9946	279.6561
281.7729	15.7384	alone	f57.png	270	0.2828	3	3.0738	2	287.6010	notbuy	notbuy	291.6012	296.4739
297.5113	22.4887	alone	f48.jpg	180	0.2985	2	5.5955	2	306.8679	notbuy	buy	312.8681	314.8187
