onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.0496	10.6652	together	f101.jpeg	350	0.0020	3	2.0310	1	6.1716	buy	buy	10.1717	10.6706
11.7149	8.9322	together	f7.png	500	0.0127	2	2.2377	2	15.9964	notbuy	notbuy	18.9965	19.5579
20.6471	11.9343	together	f136.jpg	425	0.0216	2	2.1886	2	24.8620	notbuy	buy	30.8622	31.4627
32.5813	10.8029	alone	a76.png	7120	0.0336	4	1.1856	1	36.7734	buy	notbuy	41.7736	42.2467
43.3842	10.2341	together	n16.png	159	0.0444	3	2.5484	2	47.9465	notbuy	notbuy	51.9466	52.5064
53.6183	12.2828	alone	n78.png	680	0.0546	4	2.4976	1	58.0993	buy	buy	64.0995	64.7956
65.9011	11.2685	together	f127.jpg	501	0.0669	4	2.4149	1	70.2959	buy	buy	75.2961	76.0664
77.1695	10.1294	together	f158.jpg	4999	0.0782	3	2.4732	1	81.6078	buy	notbuy	84.6079	85.2012
87.2989	12.5022	together	m15.png	11199	0.0883	4	1.9363	1	92.2087	buy	notbuy	98.2089	98.6873
99.8011	10.3714	together	m23.png	896	0.1008	2	2.6378	2	104.3920	notbuy	notbuy	107.3922	108.0832
110.1725	10.9545	alone	f72.jpg	39	0.1112	3	2.3562	1	114.4607	buy	buy	119.4609	120.0231
121.1270	12.8745	together	f80.jpg	590	0.1221	3	2.3521	1	126.4258	buy	buy	132.4259	132.9041
134.0015	11.1820	together	a1.png	30	0.1350	2	2.5920	1	139.5263	buy	notbuy	143.5265	144.0758
145.1835	11.0032	together	f120.jpg	833	0.1462	3	2.4222	1	149.5064	buy	buy	154.5065	155.0688
156.1867	11.7234	alone	a32.png	1540	0.1572	1	2.3142	2	160.3727	notbuy	notbuy	166.3729	166.8137
167.9101	11.1446	together	a89.png	299	0.1689	3	2.7119	1	172.5062	buy	notbuy	177.5064	177.9776
179.0547	10.4415	together	a11.png	5600	0.1801	4	2.0091	1	182.9413	buy	buy	187.9415	188.3515
189.4962	11.7143	together	f201.jpg	590	0.1905	3	2.1985	1	193.5576	buy	buy	198.5577	199.0896
201.2105	10.8461	together	a58.png	450	0.2022	2	2.9792	2	206.0406	notbuy	notbuy	210.0408	210.9364
212.0567	9.7780	together	f152.png	2880	0.2131	3	2.0921	1	215.9899	buy	buy	218.9901	219.7625
221.8347	9.0975	together	a28.png	2350	0.2228	4	1.5598	1	225.2203	buy	buy	229.2205	229.8833
230.9322	8.5651	together	a88.png	650	0.2319	4	1.5119	1	234.2725	buy	buy	237.2727	238.4602
239.4973	12.8722	together	f76.jpg	890	0.2405	2	2.3055	1	243.6208	buy	buy	249.6210	250.3014
252.3696	10.5310	together	m74.jpg	590	0.2534	1	2.0094	2	256.1714	notbuy	notbuy	261.1716	261.8611
262.9006	9.8822	alone	a22.png	3000	0.2639	4	2.2849	1	266.9517	buy	notbuy	269.9518	270.6960
272.7828	11.3439	together	n70.png	1100	0.2738	3	2.6278	2	277.1872	notbuy	notbuy	282.1874	283.0019
284.1266	11.3446	alone	f176.jpg	672	0.2851	3	2.9841	1	288.8700	buy	notbuy	293.8701	294.3169
295.4713	10.7799	alone	f198.jpg	590	0.2965	2	2.2905	2	299.4943	notbuy	buy	303.4945	304.1338
306.2511	13.7489	alone	m31.png	1799	0.3073	4	2.9963	1	310.9550	buy	notbuy	316.9552	317.4687
