onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.0626	15.2300	together	f204.jpg	990	0.0021	2	4.1141	2	7.2734	notbuy	buy	13.2736	14.2258
16.2926	13.6135	together	n25.png	742	0.0173	3	3.2023	2	21.5289	notbuy	notbuy	27.5291	27.8518
29.9061	10.7135	together	f63.png	750	0.0309	4	2.9119	2	34.8293	notbuy	notbuy	38.8295	39.5758
40.6196	12.2060	alone	f202.jpg	390	0.0416	3	1.8196	2	46.4514	notbuy	buy	50.4516	51.7996
52.8256	12.6211	alone	f115.jpg	688	0.0538	3	3.6008	1	58.4427	buy	buy	62.4428	63.3767
65.4467	14.0500	together	n71.png	3690	0.0664	4	3.0804	2	71.5060	notbuy	buy	77.5062	78.4554
79.4967	12.3584	together	f30.png	450	0.0805	3	1.6955	1	83.1422	buy	buy	89.1424	89.7903
91.8551	13.1444	alone	f184.jpg	290	0.0929	2	3.6759	1	97.4788	buy	notbuy	102.4790	103.9542
104.9994	12.2576	together	n22.png	2975	0.1060	4	3.8520	2	110.7897	notbuy	notbuy	115.7898	116.2020
117.2570	14.1989	together	m102.jpg	490	0.1183	2	3.8063	1	122.9917	buy	buy	128.9918	129.4040
131.4559	11.3383	alone	f45.jpg	5900	0.1325	3	2.0055	2	135.3728	notbuy	notbuy	141.3729	141.7628
142.7942	14.5787	together	f190.jpg	590	0.1438	3	4.2268	2	148.9113	notbuy	notbuy	154.9115	155.3309
157.3729	10.1260	together	m25.png	2430	0.1584	3	3.8384	1	163.1062	buy	buy	166.1063	166.4615
167.4989	11.8793	together	a14.png	4800	0.1685	2	2.2895	2	173.7055	notbuy	notbuy	177.7057	178.3194
179.3782	14.8533	together	a10.png	5800	0.1804	4	4.4524	2	185.7036	notbuy	na	191.7038	192.1936
194.2315	14.7363	together	a25.png	2700	0.1952	3	6.4152	2	202.5027	notbuy	notbuy	207.5028	207.9002
208.9678	10.4723	alone	m21.jpg	1780	0.2100	2	2.2110	2	214.0372	notbuy	buy	217.0374	217.3931
219.4401	11.1381	alone	n43.png	1107	0.2204	3	2.7344	1	223.9781	buy	buy	227.9783	228.5420
230.5781	16.6138	alone	a8.png	8000	0.2316	3	7.4796	2	239.8441	notbuy	notbuy	245.8443	246.1548
247.1919	10.8903	alone	f166.jpg	2690	0.2482	3	2.6302	1	251.6202	buy	notbuy	255.6204	256.0398
258.0821	11.2564	together	m40.jpg	770	0.2591	2	3.0761	2	262.9329	notbuy	notbuy	266.9331	268.2976
269.3386	10.7370	alone	f42.png	245	0.2703	1	3.5453	1	274.6690	buy	notbuy	278.6692	279.0415
280.0755	12.5043	together	f35.png	790	0.2811	2	2.3171	1	284.1674	buy	notbuy	290.1676	290.5107
292.5798	27.4202	together	f144.jpg	1020	0.2936	3	2.6966	1	297.0323	buy	buy	300.0325	300.5988
