onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.0770	11.2616	alone	f204.jpg	990	0.0021	3	1.5401	1	4.6709	buy	notbuy	9.6711	10.2578
12.3386	11.5409	alone	f112.jpg	189	0.0133	1	1.9143	2	16.2845	notbuy	notbuy	22.2848	22.8313
23.8795	11.3832	together	n21.png	382	0.0249	3	3.6099	1	29.5310	buy	notbuy	33.5311	34.2201
35.2627	9.1603	alone	f182.jpg	286	0.0363	1	0.9883	2	38.2466	notbuy	buy	42.2467	43.3728
44.4230	12.8489	together	f99.jpeg	1050	0.0454	3	3.1394	2	49.5631	notbuy	buy	54.5633	56.2239
57.2719	8.9997	together	f123.jpg	1122	0.0583	3	1.6443	2	60.9128	notbuy	buy	63.9129	64.9308
66.2716	10.7438	together	f201.jpg	590	0.0673	3	2.0073	2	70.2624	notbuy	buy	75.2626	75.9727
77.0154	10.3032	together	m38.jpg	1120	0.0780	2	3.3700	2	82.3602	notbuy	notbuy	85.3604	86.2727
87.3186	10.7767	alone	a57.png	440	0.0883	3	2.1603	1	91.4298	buy	buy	95.4299	97.0677
98.0953	12.3353	alone	a5.png	24000	0.0991	1	2.6571	2	102.6928	notbuy	notbuy	108.6930	109.3887
110.4306	10.6963	together	a56.png	435	0.1114	1	3.0644	2	115.4404	notbuy	notbuy	119.4406	120.0905
121.1269	11.7831	together	m68.jpg	290	0.1221	3	2.1971	1	126.2604	buy	buy	130.2605	131.8797
132.9100	9.7652	together	n85.png	699	0.1339	1	1.0979	2	135.9247	notbuy	notbuy	140.9248	141.6155
142.6753	9.7831	together	f111.jpg	95	0.1437	1	1.1347	2	145.7263	notbuy	notbuy	149.7265	151.1375
152.4583	10.5995	together	m102.jpg	490	0.1535	1	1.1615	2	155.5244	notbuy	notbuy	161.5246	161.9844
163.0578	11.9736	together	n91.png	329	0.1641	4	2.4361	1	167.3755	buy	buy	171.3756	173.9934
175.0314	10.9947	alone	m33.png	299	0.1760	1	2.0860	2	178.9775	notbuy	notbuy	183.9777	184.9933
186.0261	11.7978	together	m8.jpg	300	0.1870	1	2.8710	2	190.7579	notbuy	notbuy	195.7581	196.5323
197.8239	10.2164	together	f37.png	490	0.1988	2	3.0028	2	202.6740	notbuy	notbuy	205.6742	206.9823
208.0404	9.3744	together	f130.jpg	536	0.2090	3	1.3740	1	211.2552	buy	buy	215.2554	216.3735
217.4148	13.7003	together	f196.jpg	390	0.2184	2	4.3304	1	223.5732	buy	notbuy	229.5734	230.0641
231.1151	12.1946	together	m29.png	800	0.2321	1	1.0931	2	236.0394	notbuy	notbuy	241.0396	242.2642
243.3097	14.0677	together	a19.png	3550	0.2443	1	3.2253	2	248.3358	notbuy	notbuy	254.3360	255.3281
257.3774	11.2558	alone	m83.jpg	390	0.2584	1	1.5694	2	260.7211	notbuy	notbuy	266.7213	267.5881
268.6332	10.5140	alone	f177.jpg	408	0.2696	1	4.0816	2	274.4813	notbuy	buy	277.4815	278.1072
279.1471	12.7479	together	m94.jpg	130	0.2801	1	1.9851	2	282.9012	notbuy	notbuy	288.9013	289.8471
291.8951	12.0237	alone	a3.png	85	0.2929	1	1.7479	1	295.3854	buy	buy	301.3856	302.5329
303.9187	16.0813	together	m99.jpg	790	0.3049	3	2.4999	2	308.1670	notbuy	buy	312.1672	312.7269
