onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0938	11.1009	together	m73.jpg	127	0.0011	2	2.4361	2	4.5869	notbuy	buy	9.5871	10.0721
11.1948	9.5190	alone	a65.png	570	0.0122	2	2.0102	2	15.2356	notbuy	buy	19.2357	19.6713
20.7138	12.0349	together	f167.png	2580	0.0217	2	2.3757	2	25.0938	notbuy	na	31.0939	31.6419
32.7487	16.3220	together	m40.jpg	770	0.0337	2	3.6817	2	43.5019	notbuy	buy	47.5021	47.9507
49.0707	12.7140	alone	m31.png	1799	0.0501	3	3.1931	1	54.2872	buy	na	60.2873	60.6996
61.7847	16.6609	alone	n75.png	1650	0.0628	2	1.9558	2	71.8002	notbuy	buy	76.8004	77.3494
78.4456	10.9502	alone	m92.jpg	130	0.0794	1	1.3614	2	82.7916	notbuy	buy	87.7917	88.3122
89.3958	11.0834	alone	f169.png	1780	0.0904	2	3.4454	2	94.8112	notbuy	notbuy	98.8114	99.3972
100.4793	13.3059	alone	f71.jpg	39	0.1015	3	1.9575	1	105.4065	buy	notbuy	110.4066	112.6679
113.7852	8.5417	alone	f194.jpg	590	0.1148	1	2.1348	2	117.8562	notbuy	notbuy	120.8563	121.2971
122.3269	10.7523	together	f77.jpg	390	0.1233	2	2.2023	2	128.4927	notbuy	notbuy	131.4929	131.9717
133.0792	10.4441	alone	m41.jpg	830	0.1341	1	2.4941	2	138.4902	notbuy	buy	141.4903	142.4115
143.5233	12.5420	together	n35.png	1190	0.1445	2	2.3115	2	150.7655	notbuy	notbuy	153.7657	154.9724
156.0653	8.5636	alone	n64.jpg	400	0.1571	1	1.7991	2	159.7565	notbuy	notbuy	162.7566	163.5603
164.6289	11.9393	together	f22.png	2052	0.1656	2	2.5756	2	169.0657	notbuy	na	175.0659	175.4573
176.5682	16.6810	together	f153.png	2180	0.1776	2	2.2336	1	186.7567	buy	notbuy	191.7568	192.1612
193.2492	11.2733	together	m89.jpg	390	0.1942	1	1.8662	2	197.9894	notbuy	notbuy	202.9896	203.4928
204.5225	9.9725	together	f174.jpg	1350	0.2055	2	3.4695	2	209.8221	notbuy	notbuy	212.8223	213.4047
214.4950	14.3712	together	a89.png	299	0.2155	1	2.8975	2	221.2525	notbuy	buy	227.2526	227.7575
228.8662	13.3060	alone	m72.jpg	3978	0.2299	1	2.8759	2	234.5864	notbuy	na	240.5866	241.0663
242.1722	15.6222	together	f40.png	590	0.2432	2	2.2062	2	251.2536	notbuy	notbuy	256.2538	256.6882
257.7944	10.9858	together	m104.jpg	590	0.2588	1	1.6018	2	262.2007	notbuy	notbuy	267.2009	267.7303
268.7802	13.3849	together	a29.png	2335	0.2698	2	2.9178	2	274.4750	notbuy	notbuy	280.4752	281.1349
282.1651	12.7427	alone	f181.jpg	408	0.2832	1	1.3432	2	290.3517	notbuy	notbuy	293.3519	293.8217
294.9078	12.5807	together	f66.png	250	0.2959	2	2.7619	2	300.4318	notbuy	buy	304.4320	306.4516
307.4885	12.5115	together	m58.png	2250	0.3085	1	1.9245	2	311.1337	notbuy	buy	316.1338	316.6624
