onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.0639	10.7086	alone	f137.jpg	421	0.0021	1	1.5091	2	4.6317	notbuy	notbuy	8.6319	10.6879
11.7726	11.1364	together	f113.jpg	247	0.0128	3	2.0598	1	15.8840	buy	notbuy	20.8841	21.7409
22.9089	10.7503	alone	a21.png	3180	0.0239	3	3.5089	1	28.4288	buy	notbuy	31.4290	32.5650
33.6592	9.0484	alone	m24.jpg	599	0.0347	1	1.5467	2	37.2099	notbuy	notbuy	40.2101	40.6278
42.7076	8.9480	alone	n80.png	299	0.0437	4	1.2647	1	45.9621	buy	notbuy	48.9623	49.5755
51.6556	12.1252	alone	n40.png	219	0.0527	3	1.1717	1	55.8219	buy	notbuy	61.8220	62.6243
63.7808	13.0073	alone	m100.jpg	790	0.0648	1	1.8448	2	67.5992	notbuy	notbuy	73.5994	75.6671
76.7880	17.9301	alone	m83.jpg	390	0.0778	1	1.9088	2	81.6717	notbuy	na	87.6719	88.5509
94.7182	10.5427	together	n95.png	749	0.0957	2	3.0357	2	99.7107	notbuy	notbuy	102.7109	104.1427
105.2609	12.9838	alone	n17.png	159	0.1063	3	4.5763	1	111.7619	buy	buy	116.7621	117.1644
118.2447	11.7764	alone	m61.png	1300	0.1192	4	1.1622	1	122.3390	buy	notbuy	127.3392	127.9632
130.0212	11.4986	together	a69.png	650	0.1310	1	1.9700	2	133.9055	notbuy	notbuy	139.9056	140.3971
141.5198	14.0062	together	f33.png	99	0.1425	2	4.8985	2	148.3250	notbuy	notbuy	153.3251	154.4329
155.5260	11.8725	alone	a3.png	85	0.1565	2	3.6865	1	161.0824	buy	notbuy	165.0826	166.2697
167.3985	16.7413	together	m16.png	99	0.1684	3	2.3424	1	171.6238	buy	na	177.6240	177.9855
184.1398	12.3521	together	a77.png	7000	0.1851	1	2.1131	2	189.1394	notbuy	notbuy	194.1396	195.4354
196.4919	20.2917	together	n60.jpg	19900	0.1975	1	5.4945	2	203.8388	notbuy	na	209.8390	210.6190
216.7836	16.6670	together	f169.png	1780	0.2178	1	1.2638	2	219.8879	notbuy	na	225.8881	226.2988
233.4506	18.0064	alone	f128.jpg	501	0.2345	1	9.3135	2	244.5645	notbuy	buy	249.5647	250.3624
251.4570	12.1707	together	n15.png	199	0.2525	4	5.6075	1	258.8695	buy	buy	261.8697	262.5422
263.6277	9.1684	together	m49.jpg	1790	0.2646	4	1.7746	1	267.1843	buy	buy	271.1844	271.7371
272.7961	13.1104	together	m59.png	1600	0.2738	2	2.9098	2	277.4851	notbuy	notbuy	281.4853	284.8359
285.9065	11.8631	together	f37.png	490	0.2869	1	1.3629	2	290.0343	notbuy	notbuy	296.0344	296.6237
297.7696	9.8546	together	m98.jpg	790	0.2988	1	1.4888	2	301.0173	notbuy	notbuy	305.0175	305.5545
307.6242	12.3758	alone	f36.png	390	0.3086	1	4.4276	2	313.7825	notbuy	buy	317.7827	318.2024
