onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.0611	13.1342	alone	n79.jpg	1980	0.0021	1	1.4981	2	6.6588	notbuy	buy	12.6590	13.1501
14.1953	10.5654	alone	a57.png	440	0.0152	3	2.0672	2	18.2807	notbuy	buy	22.2809	22.7162
24.7607	9.7079	together	m46.png	1980	0.0258	4	2.9718	1	29.7613	buy	buy	32.7614	33.4531
34.4686	11.7812	alone	f122.jpg	1122	0.0355	2	2.0575	2	38.5297	notbuy	notbuy	43.5299	45.2310
46.2498	12.4316	alone	m67.png	45	0.0472	3	2.0372	1	50.2777	buy	buy	56.2779	57.6520
58.6814	11.5779	together	m89.jpg	390	0.0597	3	1.9007	1	62.5586	buy	buy	68.5588	69.2098
70.2592	9.4934	together	m6.png	45000	0.0713	1	1.5793	2	73.8283	notbuy	notbuy	77.8285	78.4668
79.7526	8.7488	together	m7.png	150	0.0808	3	2.2148	1	83.9411	buy	buy	86.9412	87.4299
88.5014	9.0782	alone	f200.jpg	590	0.0895	3	1.2895	2	91.7419	notbuy	notbuy	95.7421	96.5478
97.5797	9.8131	together	a29.png	2335	0.0986	1	1.3826	2	100.9107	notbuy	notbuy	105.9109	106.3616
107.3927	11.6315	together	f71.jpg	39	0.1084	3	2.1444	1	112.4931	buy	buy	117.4933	117.9766
119.0242	11.8459	together	f165.jpg	990	0.1200	3	2.4870	1	123.4429	buy	buy	129.4430	129.8266
130.8701	11.5758	alone	f164.jpg	1090	0.1319	2	1.9839	2	136.7790	notbuy	buy	140.7792	141.4094
142.4459	13.4743	alone	m58.png	2250	0.1434	1	3.0794	2	147.4170	notbuy	notbuy	153.4172	153.8703
155.9202	11.3551	together	m77.jpg	590	0.1569	2	2.0399	2	159.8544	notbuy	notbuy	165.8545	166.2292
167.2752	9.4827	together	f101.jpeg	350	0.1683	3	1.6693	1	170.8206	buy	buy	174.8208	175.7262
176.7579	9.1925	together	f7.png	500	0.1778	1	1.7268	2	181.3724	notbuy	notbuy	184.3726	184.9061
185.9504	11.2819	together	f136.jpg	425	0.1870	3	1.3610	1	189.1709	buy	buy	195.1711	195.9520
197.2324	10.7046	alone	a76.png	7120	0.1982	1	1.2642	2	200.3328	notbuy	buy	205.3330	205.8731
207.9370	9.4295	together	n16.png	159	0.2089	4	2.0479	1	211.8212	buy	buy	215.8214	216.3229
217.3665	12.4975	alone	n78.png	680	0.2184	2	3.1624	2	222.3277	notbuy	notbuy	228.3279	228.8238
229.8641	10.2631	together	f127.jpg	501	0.2309	3	1.6609	1	233.3516	buy	notbuy	238.3517	239.0857
240.1271	10.1500	together	f158.jpg	4999	0.2411	2	3.2781	2	245.2186	notbuy	notbuy	248.2187	249.2206
250.2772	13.2420	together	m15.png	11199	0.2513	2	2.9733	2	255.0690	notbuy	notbuy	261.0692	261.4767
263.5192	8.9339	together	m23.png	896	0.2645	3	2.5085	1	267.8203	buy	buy	270.8205	271.4235
272.4531	10.7466	alone	f72.jpg	39	0.2735	2	2.5185	2	276.7257	notbuy	buy	281.7258	282.1747
283.1997	12.7153	together	f80.jpg	590	0.2842	3	3.0102	1	287.9859	buy	buy	293.9860	294.8794
295.9150	10.3287	together	a1.png	30	0.2969	2	2.6799	2	300.3492	notbuy	notbuy	304.3493	305.1983
306.2437	13.7563	together	f120.jpg	833	0.3072	3	2.4002	2	310.3852	notbuy	buy	315.3854	315.8473
