onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.0360	11.4691	together	a49.png	320	0.0020	2	2.6250	1	5.7370	buy	buy	10.7372	11.4465
12.5052	11.8150	alone	f186.jpg	290	0.0135	3	2.1255	1	17.6595	buy	notbuy	22.6597	23.2574
24.3202	11.2710	together	f168.png	2180	0.0253	1	1.1143	2	27.4615	notbuy	notbuy	32.4617	32.8973
35.5912	10.2689	together	m42.jpg	420	0.0366	1	1.3556	2	39.9621	notbuy	notbuy	43.9622	44.7505
45.8600	11.1098	alone	f157.jpg	5888	0.0469	1	3.3699	2	52.2286	notbuy	notbuy	55.2288	55.9011
56.9698	11.4179	together	a61.png	470	0.0580	2	2.8340	2	61.7941	notbuy	notbuy	65.7943	66.3050
68.3878	15.9406	together	a53.png	395	0.0694	4	2.6004	2	72.9775	notbuy	buy	78.9777	80.1659
84.3284	10.9526	together	f199.jpg	390	0.0853	2	2.4743	2	89.7921	notbuy	notbuy	92.7923	94.1529
95.2809	12.3864	together	f38.png	367	0.0963	4	2.7613	1	99.9923	buy	buy	104.9925	105.5817
107.6674	12.3028	together	n58.png	241	0.1087	3	2.7247	1	112.3424	buy	buy	115.3426	115.8668
119.9702	11.1543	together	a20.png	3400	0.1210	1	1.4940	2	125.4263	notbuy	notbuy	128.4264	129.0725
131.1245	11.3626	alone	f49.jpg	180	0.1321	4	1.4471	1	134.4709	buy	buy	139.4711	140.3965
142.4871	13.2557	together	f170.jpg	842	0.1435	2	4.5055	2	148.9073	notbuy	buy	153.9074	154.6564
155.7428	10.3518	together	a40.png	850	0.1567	1	1.8517	2	159.4914	notbuy	notbuy	164.4916	164.9862
166.0945	12.6339	alone	n76.png	108	0.1671	4	3.0031	1	170.9731	buy	notbuy	176.9733	177.6211
178.7284	10.8407	together	m107.jpg	790	0.1797	2	2.0427	2	182.6399	notbuy	notbuy	187.6400	188.4519
189.5691	10.8243	together	f40.png	590	0.1906	1	2.3626	2	194.8042	notbuy	notbuy	198.8043	199.2958
200.3934	9.8391	together	a75.png	8000	0.2014	1	1.3264	2	205.5892	notbuy	notbuy	208.5894	209.1908
210.2326	10.6010	alone	f6.png	280	0.2112	2	2.9692	2	215.0129	notbuy	notbuy	219.0131	219.7777
220.8336	9.9254	together	n46.png	267	0.2218	3	2.2488	1	225.9218	buy	buy	228.9220	229.6836
230.7590	11.0220	together	n74.jpg	550	0.2318	2	2.3848	2	234.9715	notbuy	buy	237.9717	240.6506
241.7810	12.3833	together	m81.jpg	590	0.2428	2	1.8078	2	246.4195	notbuy	notbuy	252.4196	253.0833
254.1643	11.5930	together	a66.png	575	0.2552	1	3.9652	2	259.9189	notbuy	notbuy	263.9191	264.7032
265.7573	13.3043	alone	a55.png	430	0.2668	2	3.7108	2	271.2356	notbuy	notbuy	277.2358	277.9461
279.0617	13.9603	alone	f26.png	249	0.2801	3	5.5071	2	286.3196	notbuy	notbuy	290.3197	291.9700
293.0220	12.8086	together	f81.jpg	490	0.2940	1	3.3550	2	298.1354	notbuy	notbuy	303.1355	303.7531
305.8305	14.1695	alone	a86.png	990	0.3068	1	3.0148	2	310.5624	notbuy	buy	313.5625	314.5738
