onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.0584	10.4637	together	a85.png	1460	0.0021	2	3.4671	2	6.6027	notbuy	notbuy	9.6027	10.4667
11.5221	11.8346	alone	a72.png	798	0.0125	1	0.8185	2	14.3576	notbuy	notbuy	20.3578	22.2178
23.3567	11.3053	together	f109.jpg	95	0.0244	1	2.6414	2	28.0298	notbuy	notbuy	33.0299	33.6197
34.6620	12.1557	alone	f94.jpeg	899	0.0357	2	2.6547	1	39.3028	buy	notbuy	45.3030	45.7336
46.8177	9.9692	together	f133.jpg	553	0.0478	1	1.3548	2	50.1770	notbuy	notbuy	54.1772	54.7275
56.7869	10.9772	alone	n65.png	4650	0.0578	2	3.3218	2	62.0728	notbuy	notbuy	66.0729	66.6564
67.7641	13.4759	alone	m85.jpg	390	0.0688	3	3.3528	1	73.0767	buy	notbuy	79.0769	80.1133
81.2401	9.7170	together	f155.jpg	3888	0.0822	4	1.3322	2	84.5419	notbuy	notbuy	88.5420	89.9112
90.9570	12.3430	alone	n44.png	599	0.0920	1	1.8600	2	94.7595	notbuy	buy	100.7597	101.1953
103.3000	10.2348	alone	p34.jpg	300	0.1043	4	2.3573	1	107.5834	buy	buy	111.5836	112.4359
113.5348	13.9070	together	a39.png	860	0.1145	1	4.5355	2	119.9902	notbuy	notbuy	125.9904	126.3298
127.4418	14.6741	alone	a54.png	420	0.1284	2	4.0844	2	133.4162	notbuy	notbuy	139.4164	140.9937
142.1159	9.1488	alone	f27.png	2480	0.1431	1	1.5891	2	145.5850	notbuy	notbuy	149.5852	150.2266
151.2647	10.5632	together	a2.png	80	0.1523	1	2.0293	2	155.1920	notbuy	buy	160.1922	160.7185
161.8279	13.2978	alone	a71.png	699	0.1628	1	5.0098	2	168.7038	notbuy	notbuy	173.7039	174.0174
175.1258	12.9732	alone	n36.png	529	0.1761	2	2.3021	2	179.2807	notbuy	notbuy	185.2809	185.9544
188.0990	12.8137	together	n4.png	175	0.1891	2	4.9861	1	194.9553	buy	notbuy	198.9555	199.8133
200.9127	11.3530	alone	a24.png	2800	0.2019	2	2.7589	2	205.5039	notbuy	notbuy	209.5041	210.1491
212.2657	11.2086	together	f192.jpg	590	0.2133	3	1.9113	2	216.0197	notbuy	notbuy	221.0198	221.3520
223.4743	8.7501	together	m80.jpg	590	0.2245	1	1.5255	2	227.8220	notbuy	notbuy	230.8222	231.1649
232.2244	11.6778	together	m75.jpg	590	0.2332	1	3.4292	2	237.4688	notbuy	notbuy	242.4689	242.7697
243.9022	7.6040	together	m103.jpg	490	0.2449	1	1.1139	2	246.8214	notbuy	notbuy	249.8215	250.4127
251.5062	9.0003	alone	m66.png	799	0.2525	3	1.7285	1	255.0166	buy	notbuy	259.0167	259.4546
260.5065	11.1471	alone	f102.jpeg	399	0.2615	1	1.6545	2	263.9264	notbuy	notbuy	269.9266	270.5575
271.6536	10.2166	together	a44.png	190	0.2727	1	2.4807	2	275.9201	notbuy	notbuy	279.9202	280.8324
281.8701	11.3730	together	f77.jpg	390	0.2829	3	3.0029	1	287.6527	buy	buy	291.6529	292.1114
293.2431	13.0322	together	f32.png	472	0.2942	3	4.3862	1	299.3839	buy	buy	304.3840	305.1641
306.2753	13.7247	together	m84.jpg	390	0.3073	3	2.2143	1	310.2334	buy	notbuy	314.2335	315.1041
