onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0143	14.5680	together	f63.png	750	0.0010	4	2.5300	2	6.6499	notbuy	notbuy	12.6501	13.5273
14.5823	10.8465	alone	f202.jpg	390	0.0156	2	2.3566	2	18.9561	notbuy	notbuy	22.9563	23.3444
25.4289	8.5387	alone	f115.jpg	688	0.0264	2	1.8274	2	29.2520	notbuy	notbuy	32.2522	32.9341
33.9675	10.5753	together	n71.png	3690	0.0350	2	1.9840	2	37.9626	notbuy	notbuy	41.9628	42.4993
44.5428	11.9086	together	f30.png	450	0.0455	3	2.5425	1	49.0939	buy	buy	55.0940	55.4143
56.4514	9.7742	alone	f184.jpg	290	0.0575	1	1.3585	2	60.8103	notbuy	notbuy	64.8105	65.1762
66.2257	13.2396	together	n22.png	2975	0.0672	2	3.8162	2	72.0278	notbuy	notbuy	78.0280	78.3721
79.4652	9.2397	together	m102.jpg	490	0.0805	3	0.8565	1	84.3250	buy	notbuy	87.3251	87.6729
88.7049	9.5274	alone	f45.jpg	5900	0.0897	1	1.0847	2	91.7457	notbuy	notbuy	95.7459	96.1800
98.2323	11.8245	together	f190.jpg	590	0.0992	3	1.2962	2	103.5097	notbuy	notbuy	108.5099	109.0139
110.0568	11.6279	together	m25.png	2430	0.1111	3	2.2861	1	114.2898	buy	buy	120.2900	120.6378
121.6847	10.5419	together	a14.png	4800	0.1227	3	2.2417	1	125.8590	buy	buy	130.8591	131.1875
132.2266	12.4654	together	a10.png	5800	0.1332	1	1.2302	2	136.3919	notbuy	notbuy	142.3921	143.6544
144.6920	9.1011	together	a25.png	2700	0.1457	3	1.7397	1	149.3546	buy	buy	152.3547	152.7514
153.7930	9.0459	alone	m21.jpg	1780	0.1548	1	1.0428	2	156.7189	notbuy	notbuy	159.7191	160.5443
162.8390	12.9820	alone	n43.png	1107	0.1638	2	1.6998	2	168.4344	notbuy	notbuy	174.4346	174.7862
175.8210	12.1421	alone	a8.png	8000	0.1768	1	2.3518	2	180.0248	notbuy	notbuy	185.0250	186.9014
187.9631	12.7950	alone	f166.jpg	2690	0.1890	1	2.2640	2	193.0828	notbuy	notbuy	199.0830	199.7143
200.7581	10.2627	together	m40.jpg	770	0.2018	1	1.5228	2	205.1388	notbuy	notbuy	209.1390	209.9910
211.0208	10.9857	alone	f42.png	245	0.2120	2	2.1220	1	214.9687	buy	notbuy	219.9688	220.6159
222.0065	10.9026	together	f35.png	790	0.2230	2	3.2400	1	227.0690	buy	notbuy	230.0691	230.7138
232.9091	9.4156	together	f144.jpg	1020	0.2339	2	3.0889	2	237.8209	notbuy	notbuy	240.8211	241.2921
242.3247	11.7361	alone	a42.png	835	0.2433	3	2.4363	1	246.5441	buy	buy	251.5443	252.0188
254.0609	11.3619	alone	m8.jpg	300	0.2551	1	2.3481	2	258.1799	notbuy	notbuy	263.1801	264.0966
265.4228	9.8104	together	n81.png	500	0.2664	3	3.4594	1	270.6491	buy	notbuy	273.6492	274.2026
275.2332	9.8184	alone	f85.jpg	190	0.2762	4	3.2002	1	280.1771	buy	buy	283.1773	283.9955
285.0516	12.1582	alone	f182.jpg	286	0.2861	2	2.7481	2	289.5528	notbuy	buy	295.5530	295.9134
297.2097	9.0109	alone	a34.png	1250	0.2982	3	2.2822	1	301.2381	buy	buy	304.2383	305.1763
306.2206	13.7794	together	a82.png	2900	0.3072	3	2.9942	1	310.9666	buy	buy	315.9668	316.4053
