onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.5575	11.2681	alone	n50.png	1680	0.0016	1	1.1126	2	4.7497	notbuy	notbuy	9.7500	10.1548
11.8256	11.7748	together	m16.png	99	0.0128	3	2.1408	1	18.0487	buy	buy	22.0489	22.4859
23.6004	9.6878	together	m84.jpg	390	0.0246	1	1.1406	2	26.7616	notbuy	notbuy	31.7618	32.2277
33.2882	11.6553	together	n73.png	999	0.0343	2	3.0943	2	38.3972	notbuy	notbuy	43.3974	43.8467
44.9435	9.6902	together	f94.jpeg	899	0.0459	1	1.7899	2	49.7629	notbuy	notbuy	52.7631	53.5844
54.6337	13.4504	together	a86.png	990	0.0556	3	1.7996	1	60.4627	buy	buy	66.4629	66.9963
68.0841	15.6249	together	a88.png	650	0.0691	2	3.6831	2	73.7453	notbuy	notbuy	79.7454	82.6161
83.7090	11.4826	alone	m61.png	1300	0.0847	3	1.8517	2	87.5074	notbuy	notbuy	92.5075	94.1129
95.1916	12.0402	together	a31.png	2000	0.0962	1	3.4852	2	100.6231	notbuy	notbuy	104.6232	106.1398
107.2318	12.9157	together	a80.png	3880	0.1082	4	3.2992	2	112.4730	notbuy	buy	118.4732	119.0337
120.1475	9.6559	together	m80.jpg	590	0.1211	2	2.5751	2	124.6562	notbuy	notbuy	127.6563	128.7535
129.8034	11.2662	alone	f163.jpg	990	0.1308	2	2.1018	2	133.8076	notbuy	buy	137.8077	139.9663
141.0696	8.6757	together	f172.jpg	425	0.1421	2	2.1381	1	145.1252	buy	notbuy	148.1254	148.7153
149.7453	8.9329	together	f69.jpg	39	0.1507	1	1.4187	2	153.0736	notbuy	notbuy	157.0738	157.6343
158.6782	12.9515	together	m62.png	265	0.1597	2	3.0177	2	164.6071	notbuy	notbuy	169.6073	170.5300
171.6297	11.1182	alone	f128.jpg	501	0.1726	1	2.4896	2	175.9913	notbuy	notbuy	180.9915	181.7029
182.7479	12.7320	together	f202.jpg	390	0.1837	1	3.7837	2	188.4064	notbuy	notbuy	193.4066	194.3417
195.4799	12.0436	together	f116.jpg	869	0.1965	3	3.8785	2	201.2202	notbuy	notbuy	205.2204	206.4265
207.5235	10.8889	alone	f27.png	2480	0.2085	3	1.8465	1	212.2130	buy	buy	215.2132	217.3054
218.4124	9.4915	together	m19.png	1390	0.2194	2	2.0674	2	222.3048	notbuy	buy	226.3050	226.8573
227.9038	12.6041	together	f83.jpg	490	0.2289	1	2.9389	2	232.6697	notbuy	notbuy	238.6699	239.4223
240.5079	9.2059	together	p34.jpg	300	0.2415	3	1.5875	1	244.9186	buy	buy	247.9187	248.5970
249.7138	12.8224	together	n18.png	140	0.2507	4	2.4687	1	256.0177	buy	buy	261.0179	261.4120
262.5362	9.3869	together	f34.png	199	0.2635	2	1.6605	2	266.9995	notbuy	buy	269.9996	270.8639
271.9231	8.8146	together	a76.png	7120	0.2729	1	1.5779	2	276.2989	notbuy	notbuy	279.2991	279.6728
280.7376	10.8465	alone	f192.jpg	590	0.2817	1	1.3847	2	284.8768	notbuy	notbuy	289.8770	290.4906
291.5841	11.8695	together	n86.png	99	0.2926	3	2.2456	1	296.6014	buy	buy	301.6015	302.4173
303.4536	16.5464	together	m107.jpg	790	0.3045	1	1.8645	2	307.0441	notbuy	notbuy	312.0443	313.1362
