onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0333	8.4050	together	a82.png	2900	0.0010	1	1.4050	2	3.5061	notbuy	notbuy	6.5063	7.3397
8.4382	9.0342	together	n61.jpg	325	0.0094	1	1.1544	2	12.6251	buy	buy	15.6253	16.3928
17.4725	13.4468	alone	f33.png	99	0.0185	2	3.0485	2	22.5306	buy	buy	28.5308	29.2586
30.9193	11.8690	alone	n71.png	3690	0.0319	3	1.5809	1	34.4961	buy	buy	40.4963	41.6475
42.7883	11.6274	together	m82.jpg	390	0.0438	1	1.0158	2	46.8047	buy	notbuy	52.8049	53.2884
54.4157	8.4954	together	f82.jpg	490	0.0554	1	1.8964	2	58.3143	na	buy	61.3144	61.8823
62.9111	11.3646	alone	m25.png	2430	0.0639	1	1.3939	2	67.2874	notbuy	notbuy	72.2875	73.1992
74.2757	12.4201	together	f124.jpg	1122	0.0753	2	2.9253	1	80.1724	notbuy	notbuy	85.1726	85.5900
86.6958	13.2815	together	f113.jpg	247	0.0877	2	3.6107	2	92.2777	notbuy	notbuy	98.2779	98.8728
99.9773	11.3257	alone	n68.png	1080	0.1010	1	2.2730	2	104.2090	notbuy	notbuy	109.2091	110.1847
111.3030	10.5816	together	f118.jpg	1870	0.1123	1	1.5863	2	115.8183	buy	notbuy	119.8185	120.8366
121.8846	11.8070	together	f46.png	299	0.1229	2	2.1119	2	125.9262	buy	notbuy	131.9264	132.6014
133.6916	11.4224	together	f70.jpg	39	0.1347	1	1.6807	2	138.3076	notbuy	buy	143.3078	144.0123
145.1139	11.7742	together	f29.png	499	0.1461	1	1.5601	2	148.5750	notbuy	notbuy	154.5752	155.7892
156.8881	12.5619	together	n55.png	680	0.1579	3	2.9699	1	161.7567	notbuy	notbuy	167.7569	168.3324
169.4500	11.2697	alone	m22.png	1180	0.1705	1	1.3475	2	172.6491	notbuy	notbuy	177.6493	179.6288
180.7197	8.0639	alone	n22.png	2975	0.1817	1	1.5127	2	184.1068	notbuy	notbuy	187.1070	187.7228
188.7836	8.9762	alone	f134.jpg	306	0.1898	1	1.3328	2	191.9561	notbuy	notbuy	195.9562	196.6876
197.7598	10.7377	alone	f158.jpg	4999	0.1988	3	3.0488	1	202.6558	notbuy	notbuy	206.6560	207.3984
208.4975	12.6471	together	n77.png	5300	0.2095	1	2.7805	2	213.1221	buy	buy	219.1223	220.1094
221.1446	12.6923	alone	a61.png	470	0.2221	3	1.8391	1	225.8351	buy	buy	229.8353	232.7411
233.8368	11.1979	together	f131.jpg	498	0.2348	2	2.6158	2	238.2458	notbuy	notbuy	242.2459	243.9923
245.0347	11.4638	together	a63.png	540	0.2460	1	1.7000	2	248.5127	notbuy	notbuy	254.5129	255.4110
256.4984	12.2755	alone	f84.jpg	580	0.2575	3	2.3305	1	261.6362	notbuy	buy	265.6364	267.7247
268.7740	8.1552	alone	f164.jpg	1090	0.2698	1	1.4588	2	272.0195	buy	buy	275.0197	275.8396
276.9292	10.8532	together	a81.png	22980	0.2779	3	2.0079	1	281.7079	notbuy	buy	284.7081	286.6765
287.7824	32.2176	alone	m106.jpg	990	0.2888	1	2.1158	2	291.6672	notbuy	notbuy	297.6673	298.3674
