onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0151	13.3680	alone	m8.jpg	300	0.0010	2	4.7740	2	6.8510	notbuy	notbuy	11.8512	12.2585
13.3831	9.8761	together	n81.png	500	0.0144	2	2.1454	2	17.5851	notbuy	notbuy	20.5853	21.2124
23.2592	10.9183	alone	f85.jpg	190	0.0243	2	3.2293	1	28.5009	buy	notbuy	31.5011	32.1094
34.1775	12.7014	alone	f182.jpg	286	0.0352	1	2.9902	2	39.1553	notbuy	buy	45.1555	45.5871
46.8789	9.6494	alone	a34.png	1250	0.0479	3	3.1909	1	52.0571	buy	buy	55.0573	55.4983
56.5283	12.8124	together	a82.png	2900	0.0575	4	2.4455	1	61.9788	buy	notbuy	66.9790	67.2929
69.3407	13.9090	together	n37.png	1690	0.0703	2	3.5183	2	74.8270	notbuy	notbuy	80.8271	81.2178
83.2497	11.7627	together	a84.png	1500	0.0842	2	3.0412	2	88.2610	notbuy	notbuy	93.2612	93.9837
95.0124	13.6035	alone	f79.jpg	237	0.0960	2	4.1780	2	101.1188	notbuy	notbuy	107.1190	107.5697
108.6158	10.5503	alone	m87.jpg	390	0.1096	2	2.1936	2	112.7344	notbuy	buy	117.7345	118.1234
119.1662	10.5989	together	f191.jpg	590	0.1202	2	2.7802	2	124.8924	notbuy	notbuy	127.8926	128.7263
129.7651	11.4397	together	f134.jpg	306	0.1308	2	1.8878	2	133.5727	notbuy	buy	139.5729	140.1812
141.2047	10.3305	alone	f39.png	29	0.1422	2	3.7332	2	146.8251	notbuy	buy	149.8252	150.4851
151.5352	12.7944	alone	m33.png	299	0.1525	2	3.4405	2	156.8578	notbuy	notbuy	161.8580	162.2740
164.3296	12.4329	alone	m54.jpg	1980	0.1653	3	3.9003	1	170.1019	buy	notbuy	174.1021	174.6999
176.7626	10.5998	alone	m28.png	2180	0.1778	2	4.0848	2	182.7035	notbuy	notbuy	185.7036	186.3151
187.3623	10.4933	alone	f185.jpg	290	0.1884	3	2.9914	1	192.2073	buy	notbuy	196.2075	196.5577
197.8556	10.2432	alone	m27.png	2270	0.1989	2	1.6759	2	201.3559	notbuy	notbuy	206.3560	207.0606
208.0989	13.0829	together	m96.jpg	790	0.2091	2	3.2421	2	213.1889	notbuy	notbuy	219.1891	220.1601
221.1818	8.3085	together	a4.png	100	0.2222	1	2.0632	2	225.0550	notbuy	notbuy	228.0552	228.4475
229.4903	10.7563	alone	a19.png	3550	0.2305	1	2.1905	2	233.4842	notbuy	notbuy	238.4843	239.1973
240.2466	12.3194	alone	m104.jpg	590	0.2412	3	3.1292	2	245.1684	notbuy	notbuy	250.1686	250.5272
252.5660	11.2567	alone	m47.jpg	1790	0.2536	4	2.6016	1	256.9465	buy	notbuy	261.9467	262.7711
263.8227	10.9834	together	n41.png	399	0.2648	3	2.7748	1	269.4019	buy	buy	273.4021	273.7700
274.8061	13.4704	together	a9.png	6000	0.2758	2	4.0698	2	280.6345	notbuy	notbuy	286.6347	287.2369
288.2765	10.1431	alone	m90.jpg	130	0.2893	1	1.4203	2	292.4521	notbuy	notbuy	296.4523	297.3919
298.4196	21.5804	together	f22.png	2052	0.2994	2	4.2014	2	304.3668	notbuy	notbuy	309.3670	309.6827
