onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.3291	20.2479	together	n86.png	99	0.0023	2	3.6743	2	13.1647	notbuy	notbuy	17.1649	19.8948
21.5770	18.3858	alone	f188.jpg	590	0.0226	1	3.1546	2	27.7648	notbuy	na	33.7649	34.7848
39.9628	20.3583	together	n30.png	799	0.0410	2	3.6720	2	47.6673	notbuy	na	53.6675	54.1346
60.3211	18.4772	together	f162.jpg	5480	0.0613	2	2.8103	2	66.1301	notbuy	na	72.1302	72.6330
78.7983	13.5237	alone	f29.png	499	0.0798	2	2.4758	2	85.2507	notbuy	notbuy	89.2509	90.1963
92.3220	11.8401	alone	m50.jpg	980	0.0933	3	3.6043	2	97.8556	notbuy	notbuy	101.8557	103.0501
104.1621	12.2858	together	f86.jpg	200	0.1052	1	1.3992	2	110.5611	notbuy	buy	114.5613	115.2990
116.4478	20.2271	alone	n5.png	1500	0.1174	3	2.6804	2	123.0652	notbuy	na	129.0653	129.4750
136.6750	14.7678	alone	m9.jpg	290	0.1377	2	2.6967	2	142.2684	notbuy	buy	148.2686	149.3097
151.4428	12.7291	alone	m88.jpg	390	0.1524	2	3.1384	2	157.4792	notbuy	notbuy	162.4793	163.0547
164.1718	12.2051	together	f100.jpeg	1710	0.1652	3	2.9792	2	169.0439	notbuy	notbuy	174.0441	175.2675
176.3769	15.4364	together	n20.png	383	0.1774	1	4.6574	2	183.9266	notbuy	notbuy	189.9268	190.7053
191.8133	12.8745	together	a65.png	570	0.1928	2	2.0118	2	196.6775	notbuy	notbuy	202.6777	203.5794
204.6879	13.7995	alone	m37.jpg	1380	0.2057	1	1.9327	2	209.4558	notbuy	notbuy	215.4560	216.3504
218.4874	11.8169	together	n42.png	399	0.2195	3	4.4145	1	224.7428	buy	buy	227.7430	228.1880
230.3042	10.7865	together	f20.png	460	0.2313	1	2.2923	2	234.4090	notbuy	notbuy	238.4091	239.9459
241.0908	14.8059	together	n91.png	329	0.2421	3	4.9861	1	247.8902	buy	buy	253.8904	254.8107
255.8966	12.2311	together	a15.png	4500	0.2569	4	2.3409	1	261.0414	buy	notbuy	266.0416	266.9686
268.1277	10.2828	together	m105.jpg	990	0.2691	1	1.6211	2	272.5405	notbuy	notbuy	275.5407	276.2877
278.4106	12.3643	alone	f57.png	270	0.2794	2	3.9284	2	284.0863	notbuy	notbuy	288.0864	289.7464
290.7748	13.3755	alone	f48.jpg	180	0.2918	1	2.6878	2	296.2242	notbuy	notbuy	302.2244	303.0303
304.1503	15.8497	together	a74.png	225	0.3052	3	2.7642	1	308.6544	buy	buy	312.6546	315.3933
