onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.1167	10.9887	together	a84.png	1500	0.0021	2	1.3541	2	5.5607	notbuy	notbuy	10.5608	10.9809
12.1053	14.0541	alone	f79.jpg	237	0.0131	3	1.3101	2	18.4785	notbuy	buy	24.4787	25.0678
26.1594	11.4641	alone	m87.jpg	390	0.0272	1	1.7362	2	30.9264	notbuy	buy	35.9266	36.5187
37.6235	8.5969	together	f191.jpg	590	0.0386	3	1.6426	2	41.2879	notbuy	buy	44.2880	45.1657
46.2204	12.2405	together	f134.jpg	306	0.0472	3	1.3982	1	49.6149	buy	notbuy	55.6151	56.3448
58.4610	8.4076	alone	f39.png	29	0.0595	1	1.5355	2	61.9702	notbuy	notbuy	64.9704	65.8047
66.8686	11.3408	alone	m33.png	299	0.0679	1	1.8879	2	71.7357	notbuy	notbuy	76.7359	77.1126
78.2093	9.2386	alone	m54.jpg	1980	0.0792	1	1.6352	2	81.7980	notbuy	notbuy	85.7981	86.4036
87.4479	9.4318	alone	m28.png	2180	0.0884	1	1.8734	2	91.2685	notbuy	notbuy	94.2686	94.8297
96.8797	9.1358	alone	f185.jpg	290	0.0979	3	1.5799	1	100.3930	buy	buy	104.3932	104.9439
106.0156	10.8486	alone	m27.png	2270	0.1070	2	2.1910	2	110.1280	notbuy	notbuy	115.1282	115.7494
116.8641	12.4852	together	m96.jpg	790	0.1179	3	1.7999	1	121.6060	buy	buy	127.6062	128.2634
129.3493	8.3555	together	a4.png	100	0.1303	1	1.5823	2	132.8418	notbuy	notbuy	135.8419	136.6485
137.7048	11.3166	alone	a19.png	3550	0.1387	3	1.7467	2	141.3428	notbuy	notbuy	146.3429	146.9544
149.0214	10.4159	alone	m104.jpg	590	0.1500	2	1.5460	2	152.4520	notbuy	buy	157.4522	158.3384
159.4373	10.4750	alone	m47.jpg	1790	0.1604	1	1.8684	2	163.1844	notbuy	notbuy	168.1845	168.8053
169.9124	10.1385	together	n41.png	399	0.1709	3	1.5119	2	174.3072	notbuy	buy	178.3074	178.9362
180.0509	13.3899	together	a9.png	6000	0.1811	2	2.8631	2	184.7929	notbuy	notbuy	190.7930	191.3213
193.4408	9.0992	alone	m90.jpg	130	0.1944	1	1.5384	2	196.8178	notbuy	notbuy	200.8180	201.4922
202.5400	11.1665	together	f22.png	2052	0.2035	2	1.7455	2	207.1488	notbuy	notbuy	212.1490	212.6484
213.7064	12.2601	alone	a12.png	5500	0.2147	1	2.4307	2	217.9559	notbuy	notbuy	223.9561	224.8594
225.9665	9.8759	together	f58.png	310	0.2270	1	2.4260	2	230.2176	notbuy	notbuy	234.2178	234.7772
235.8424	10.4775	alone	f137.jpg	421	0.2368	2	2.3698	2	239.9982	notbuy	notbuy	243.9984	245.1960
246.3199	11.0981	together	f113.jpg	247	0.2473	2	1.6213	2	249.7337	notbuy	notbuy	254.7339	255.2682
257.4180	7.9927	alone	a21.png	3180	0.2584	1	1.5094	2	260.7006	notbuy	notbuy	263.7008	264.3559
265.4108	8.1891	alone	m24.jpg	599	0.2664	1	1.7594	2	268.9365	notbuy	notbuy	271.9366	272.5369
273.5999	8.3492	alone	n80.png	299	0.2746	1	1.8786	2	277.2353	notbuy	notbuy	280.2355	280.8849
281.9491	12.4517	alone	n40.png	219	0.2829	4	1.8819	1	285.5811	buy	buy	291.5812	292.2499
294.4009	11.3018	alone	m100.jpg	790	0.2954	2	1.8294	2	297.9686	notbuy	notbuy	303.9688	304.5768
305.7027	14.2973	alone	m83.jpg	390	0.3067	2	1.9597	2	309.3876	notbuy	buy	315.3878	316.0058
