onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.0494	11.6910	alone	a32.png	1540	0.0020	1	1.0690	2	4.1603	notbuy	notbuy	10.1605	10.6870
12.7405	10.9084	together	a89.png	299	0.0137	2	2.0187	2	16.8211	notbuy	buy	21.8213	22.6071
23.6489	10.5673	together	a11.png	5600	0.0246	3	1.7676	1	27.4465	buy	buy	32.4467	32.9011
34.2162	10.6473	together	f201.jpg	590	0.0352	3	2.0872	1	38.3104	buy	buy	43.3106	43.8099
44.8635	10.3325	together	a58.png	450	0.0459	1	1.6939	2	49.5753	notbuy	notbuy	53.5755	54.0951
55.1960	9.3909	together	f152.png	2880	0.0562	2	2.4162	2	59.6107	notbuy	notbuy	62.6109	63.5458
64.5869	10.3594	together	a28.png	2350	0.0656	3	2.2616	1	68.8277	buy	notbuy	72.8279	73.9107
74.9463	9.6126	together	a88.png	650	0.0759	3	2.2709	1	79.1945	buy	buy	82.1947	83.5227
84.5589	12.0195	together	f76.jpg	890	0.0856	3	2.6326	1	89.1585	buy	buy	95.1587	95.5227
96.5784	10.7695	together	m74.jpg	590	0.0976	2	2.1486	2	100.6770	notbuy	notbuy	105.6772	106.3105
107.3478	12.4357	alone	a22.png	3000	0.1083	1	1.2123	2	113.5270	notbuy	notbuy	116.5271	117.7475
119.7835	10.9175	together	n70.png	1100	0.1208	3	2.0748	1	123.7897	buy	buy	128.7898	129.6654
130.7010	12.0724	alone	f176.jpg	672	0.1317	1	2.4457	2	135.0548	notbuy	notbuy	140.0550	140.6694
142.7734	9.6660	alone	f198.jpg	590	0.1438	3	1.2908	1	145.9594	buy	buy	149.9596	151.3834
152.4395	11.6095	alone	m31.png	1799	0.1534	1	2.0394	2	156.3487	notbuy	notbuy	162.3489	163.0052
164.0489	9.9063	alone	f103.jpeg	399	0.1650	2	1.6000	2	168.5318	notbuy	notbuy	172.5320	172.9271
173.9552	14.0256	together	m41.jpg	830	0.1750	1	3.2270	2	179.0536	notbuy	notbuy	185.0538	185.9271
187.9808	11.9668	alone	n63.jpg	586	0.1890	2	2.8290	2	192.6510	notbuy	buy	197.6512	198.5999
199.9476	10.9136	together	n13.png	100	0.2009	3	1.4219	2	203.2226	notbuy	buy	208.2228	209.8230
210.8611	10.8495	together	n33.png	599	0.2119	1	2.8759	2	215.5698	notbuy	buy	219.5700	220.6728
221.7107	11.3500	together	n21.png	382	0.2227	3	1.8507	1	226.3879	buy	buy	231.3881	232.0158
233.0607	12.2210	together	f189.jpg	590	0.2341	3	2.3071	1	237.1872	buy	notbuy	240.1874	243.9636
245.2817	7.9651	together	m35.png	499	0.2463	1	1.4743	2	248.5543	notbuy	notbuy	251.5545	252.2186
253.2468	9.8144	alone	f67.png	799	0.2542	3	2.1022	1	257.1418	buy	buy	260.1420	261.0208
263.0612	10.4423	alone	f52.jpg	250	0.2641	3	3.8371	1	268.6683	buy	notbuy	271.6685	272.4706
273.5035	8.8430	together	m43.jpg	2500	0.2745	1	2.3445	2	277.6196	notbuy	notbuy	280.6197	281.2935
282.3465	13.3469	alone	f172.jpg	425	0.2833	2	3.6133	2	287.7166	notbuy	buy	293.7168	294.6443
295.6934	11.7132	together	f97.jpeg	1215	0.2967	3	2.3807	2	299.8341	notbuy	notbuy	304.8342	305.3463
307.4066	12.5934	together	a52.png	390	0.3084	1	1.9884	2	311.1348	notbuy	buy	316.1350	316.6012
