onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.0861	9.8347	alone	m21.jpg	1780	0.0021	2	3.0371	2	6.1787	notbuy	notbuy	9.1788	9.8464
10.9207	13.3850	alone	n43.png	1107	0.0119	1	2.5349	2	16.4965	notbuy	notbuy	22.4967	23.1973
24.3058	13.2156	alone	a8.png	8000	0.0253	4	3.7373	2	30.0522	notbuy	notbuy	35.0524	35.4632
37.5213	11.7162	alone	f166.jpg	2690	0.0385	3	2.1185	2	41.6279	notbuy	notbuy	47.6280	48.1894
49.2375	12.7504	together	m40.jpg	770	0.0502	1	2.3172	2	55.6157	notbuy	notbuy	59.6158	60.9320
61.9879	11.6525	alone	f42.png	245	0.0630	3	2.1250	1	66.0652	buy	notbuy	71.0654	72.5689
73.6404	9.1033	together	f35.png	790	0.0746	2	2.3436	2	77.9625	notbuy	notbuy	80.9626	81.6827
82.7437	13.3034	together	f144.jpg	1020	0.0837	2	2.7597	2	91.5277	notbuy	notbuy	94.5278	94.9457
96.0471	12.2823	alone	a42.png	835	0.0970	1	1.7930	2	101.7948	notbuy	notbuy	106.7950	107.2765
108.3294	12.7332	alone	m8.jpg	300	0.1093	3	2.5043	1	113.7732	buy	notbuy	118.7734	119.9414
121.0626	10.0723	together	n81.png	500	0.1221	1	2.9621	2	125.9579	notbuy	notbuy	128.9581	130.0523
131.1349	9.3292	alone	f85.jpg	190	0.1321	1	1.8321	2	134.8677	notbuy	buy	137.8678	138.3813
140.4641	14.4090	alone	f182.jpg	286	0.1415	3	2.3575	1	146.7412	buy	notbuy	152.7414	153.7693
154.8731	10.5846	alone	a34.png	1250	0.1559	4	2.1779	1	160.9509	buy	buy	163.9510	164.3521
165.4577	13.4772	together	a82.png	2900	0.1665	4	3.0145	1	172.3916	buy	notbuy	177.3917	177.8238
178.9349	11.6078	together	n37.png	1690	0.1799	1	2.2019	2	183.0059	notbuy	notbuy	189.0061	189.4759
190.5427	11.1638	together	a84.png	1500	0.1915	1	1.7775	2	195.1869	notbuy	buy	200.1871	200.6326
201.7065	12.7514	alone	f79.jpg	237	0.2027	1	2.2667	2	206.8176	notbuy	notbuy	212.8177	213.3615
214.4579	13.2251	alone	m87.jpg	390	0.2155	4	2.8455	1	220.1364	buy	notbuy	225.1366	225.5924
227.6831	9.9099	together	f191.jpg	590	0.2287	2	2.6077	2	232.1222	notbuy	notbuy	235.1224	235.5033
237.5930	12.0164	together	f134.jpg	306	0.2386	4	2.6006	1	242.0049	buy	buy	248.0051	248.5432
249.6094	9.9598	alone	f39.png	29	0.2506	2	3.6376	2	255.0355	notbuy	buy	258.0357	258.5171
259.5692	11.2751	alone	m33.png	299	0.2606	3	2.9356	1	264.2869	buy	notbuy	269.2871	269.7702
270.8443	9.8956	alone	m54.jpg	1980	0.2718	1	2.5268	2	275.1270	notbuy	notbuy	279.1272	279.6932
280.7399	9.5765	alone	m28.png	2180	0.2817	4	2.8297	1	285.3143	buy	notbuy	288.3145	289.2301
290.3164	10.5833	alone	f185.jpg	290	0.2913	2	3.1153	2	295.1729	notbuy	buy	299.1731	299.8008
300.8997	19.1003	alone	m27.png	2270	0.3019	3	3.3609	2	305.9972	notbuy	notbuy	310.9973	311.6416
