onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.1028	11.8645	together	m96.jpg	790	0.0011	3	2.1451	2	4.3331	notbuy	notbuy	10.3332	10.9044
11.9673	9.3953	together	a4.png	100	0.0130	1	1.5590	2	16.5785	notbuy	buy	19.5787	20.2904
21.3626	11.4567	alone	a19.png	3550	0.0224	3	2.8564	2	26.2321	notbuy	notbuy	31.2323	31.7284
32.8192	13.3113	alone	m104.jpg	590	0.0338	2	1.8068	2	36.6216	notbuy	buy	41.6217	42.0052
46.1305	11.7914	alone	m47.jpg	1790	0.0471	4	3.3111	2	51.4255	notbuy	notbuy	56.4257	56.8271
57.9219	9.8736	together	n41.png	399	0.0589	3	2.2009	2	62.1121	notbuy	buy	66.1123	66.7310
67.7955	11.9416	together	a9.png	6000	0.0688	1	2.4708	2	72.2414	notbuy	notbuy	78.2416	78.6558
79.7371	10.5425	alone	m90.jpg	130	0.0807	1	1.6947	2	83.3905	notbuy	notbuy	87.3907	88.1978
90.2796	9.7385	together	f22.png	2052	0.0913	3	1.3583	2	93.5943	notbuy	notbuy	98.5945	98.9717
100.0180	12.3139	alone	a12.png	5500	0.1010	1	1.8180	2	103.7803	notbuy	notbuy	109.7805	110.2256
112.3319	11.8485	together	f58.png	310	0.1133	3	1.5083	2	117.8086	notbuy	buy	121.8088	122.0925
124.1805	14.3241	alone	f137.jpg	421	0.1252	4	2.6932	1	132.8414	buy	notbuy	136.8416	137.3843
138.5046	10.6784	together	f113.jpg	247	0.1395	2	2.4095	2	142.8254	notbuy	notbuy	147.8256	148.1252
149.1830	8.3890	alone	a21.png	3180	0.1502	1	1.7672	2	152.8402	notbuy	buy	155.8404	156.5245
157.5720	9.0381	alone	m24.jpg	599	0.1586	1	1.3776	2	161.8429	notbuy	notbuy	164.8431	165.5461
166.6101	9.9208	alone	n80.png	299	0.1676	1	1.5966	2	172.1073	notbuy	notbuy	175.1074	175.4654
176.5309	13.0586	alone	n40.png	219	0.1775	3	2.5625	2	180.9526	notbuy	buy	186.9527	187.4522
189.5895	12.0358	alone	m100.jpg	790	0.1906	1	1.6776	2	193.1043	notbuy	notbuy	199.1045	199.4978
201.6253	12.1612	alone	m83.jpg	390	0.2026	4	1.8046	1	205.2566	buy	notbuy	211.2567	211.6717
213.7865	10.9407	together	n95.png	749	0.2148	1	1.6608	2	220.3197	notbuy	notbuy	223.3198	223.6296
224.7272	11.0716	alone	n17.png	159	0.2257	4	2.4507	1	228.9836	buy	buy	233.9838	234.7444
235.7988	10.6518	alone	m61.png	1300	0.2368	1	1.3788	2	238.9689	notbuy	notbuy	243.9691	244.3704
246.4507	13.0739	together	a69.png	650	0.2475	1	2.6515	2	251.9193	notbuy	notbuy	257.9195	258.4633
259.5246	11.4346	together	f33.png	99	0.2605	1	1.9895	2	264.3199	notbuy	buy	269.3201	269.8751
270.9592	10.8322	alone	a3.png	85	0.2720	1	2.3720	2	276.1110	notbuy	buy	280.1112	280.6470
281.7914	12.6380	together	m16.png	99	0.2828	4	2.1998	1	285.7484	buy	buy	291.7485	292.3570
294.4295	10.1813	together	a77.png	7000	0.2954	1	1.8194	2	298.0018	notbuy	notbuy	303.0020	303.5348
304.6108	15.3892	together	n60.jpg	19900	0.3056	1	3.8816	2	310.2312	notbuy	notbuy	316.2313	316.9156
