onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.0825	13.4895	alone	f57.png	270	0.0021	3	2.4211	2	7.5760	notbuy	notbuy	11.5762	12.4200
14.5719	19.8286	alone	f48.jpg	180	0.0156	4	2.9076	1	21.5141	buy	na	27.5143	28.2481
34.4006	14.2844	together	a74.png	225	0.0354	3	3.4014	1	42.8862	buy	notbuy	46.8864	47.5759
48.6850	11.3319	alone	a27.png	2600	0.0497	1	2.7727	2	53.4519	notbuy	notbuy	57.4521	57.9108
60.0169	10.3357	together	f55.png	2050	0.0610	2	2.7960	2	64.7806	notbuy	notbuy	68.7807	69.2917
70.3525	20.2723	together	m78.jpg	590	0.0714	4	2.4594	1	76.8294	buy	na	82.8296	83.4547
90.6249	9.1631	together	f183.jpg	390	0.0916	4	2.5766	1	95.1649	buy	buy	98.1651	98.7694
99.7880	13.7003	together	m62.png	265	0.1008	3	2.8328	1	106.5965	buy	notbuy	111.5966	112.3683
113.4883	11.9877	together	f204.jpg	990	0.1145	1	3.1405	2	118.5628	notbuy	notbuy	123.5630	124.3463
125.4760	13.1541	together	n25.png	742	0.1265	1	5.2255	2	132.6267	notbuy	notbuy	136.6268	137.5431
138.6301	14.0893	together	f63.png	750	0.1396	2	2.4326	2	145.0137	notbuy	notbuy	151.0138	151.6209
152.7194	11.3966	alone	f202.jpg	390	0.1537	1	3.4597	2	158.0649	notbuy	notbuy	162.0650	163.0548
164.1160	12.5722	alone	f115.jpg	688	0.1651	4	1.9691	1	169.9838	buy	notbuy	172.9840	173.5567
176.6882	10.4383	together	n71.png	3690	0.1777	1	2.0197	2	180.5733	notbuy	notbuy	184.5735	185.0287
187.1265	17.5596	together	f30.png	450	0.1881	3	2.7551	1	191.7467	buy	na	197.7468	198.5034
204.6861	10.0089	alone	f184.jpg	290	0.2057	3	2.5077	2	209.0292	notbuy	notbuy	213.0294	213.6204
214.6950	13.4692	together	n22.png	2975	0.2157	3	3.7747	2	220.3046	notbuy	notbuy	226.3047	227.0723
228.1642	11.5389	together	m102.jpg	490	0.2292	3	4.1812	2	234.1710	notbuy	notbuy	237.1712	237.6331
239.7031	12.0095	alone	f45.jpg	5900	0.2407	1	3.6477	2	245.1352	notbuy	notbuy	249.1352	249.6380
251.7127	14.0417	together	f190.jpg	590	0.2527	3	4.5807	2	259.1054	notbuy	notbuy	264.1055	264.6718
265.7544	15.0227	together	m25.png	2430	0.2668	4	2.5468	1	273.1391	buy	buy	279.1393	279.7118
280.7771	12.0615	together	a14.png	4800	0.2818	3	3.3388	1	285.8885	buy	notbuy	290.8887	291.7967
292.8386	13.3204	together	a10.png	5800	0.2938	1	1.7838	2	298.4186	notbuy	notbuy	304.4188	305.0326
306.1590	13.8410	together	a25.png	2700	0.3072	2	4.0522	2	311.9551	notbuy	buy	314.9553	315.4245
