onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.1171	11.4712	together	f55.png	2050	0.0021	1	1.7731	2	5.9863	notbuy	notbuy	9.9865	10.4424
12.5884	12.0354	together	m78.jpg	590	0.0136	1	1.3296	2	15.9637	notbuy	notbuy	21.9639	22.5004
24.6238	8.6107	together	f183.jpg	390	0.0256	2	2.1406	2	28.7782	notbuy	notbuy	31.7783	32.1742
33.2344	14.0605	together	m62.png	265	0.0342	1	2.5062	2	40.7959	notbuy	notbuy	45.7961	46.1561
47.2949	11.5865	together	f204.jpg	990	0.0483	1	1.5953	2	51.9121	notbuy	notbuy	56.9123	57.7248
58.8814	13.8037	together	n25.png	742	0.0599	2	2.0639	2	66.9949	notbuy	notbuy	70.9950	71.5765
72.6851	13.0962	together	f63.png	750	0.0737	2	2.3217	1	76.9928	buy	buy	82.9930	83.6635
85.7814	15.4039	alone	f202.jpg	390	0.0868	1	3.6498	2	94.4143	notbuy	notbuy	98.4144	100.0441
101.1853	10.4247	alone	f115.jpg	688	0.1022	1	2.5152	2	105.6313	notbuy	buy	108.6315	109.4804
111.6100	13.8604	together	n71.png	3690	0.1126	2	1.5326	2	117.1087	notbuy	notbuy	121.1089	124.3628
125.4703	17.3273	together	f30.png	450	0.1265	1	2.7835	2	135.2399	notbuy	buy	141.2401	141.6875
142.7977	13.6216	alone	f184.jpg	290	0.1438	1	1.3958	2	150.1360	notbuy	buy	154.1361	155.2883
156.4193	19.6031	together	n22.png	2975	0.1574	3	2.8544	2	166.2397	notbuy	buy	172.2399	172.8461
176.0224	10.3118	together	m102.jpg	490	0.1770	1	1.4230	2	179.3224	notbuy	notbuy	182.3225	183.2158
186.3342	13.4185	alone	f45.jpg	5900	0.1873	1	2.9773	2	191.1490	notbuy	notbuy	195.1492	195.6108
199.7527	17.2059	together	f190.jpg	590	0.2008	1	1.6718	2	207.3376	notbuy	notbuy	212.3378	212.8155
216.9586	19.2834	together	m25.png	2430	0.2180	1	4.3500	0	223.1345	na	buy	229.1347	235.1350
236.2420	11.8775	together	a14.png	4800	0.2372	1	2.4602	2	240.5192	notbuy	notbuy	245.5194	246.0040
248.1194	11.5217	together	a10.png	5800	0.2491	1	1.8241	2	251.7520	notbuy	notbuy	257.7522	258.5118
259.6411	14.0146	together	a25.png	2700	0.2606	1	2.1126	2	267.6013	notbuy	notbuy	270.6015	272.5475
273.6557	17.8329	alone	m21.jpg	1780	0.2747	1	6.0027	0	281.4097	na	notbuy	284.4098	290.4101
291.4886	13.8270	alone	n43.png	1107	0.2925	1	2.5255	2	296.7599	notbuy	notbuy	302.7601	304.2670
305.3155	14.6845	alone	a8.png	8000	0.3063	1	4.8273	2	311.8595	notbuy	notbuy	316.8597	320.9318
