onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0282	10.0218	together	m107.jpg	790	0.0010	2	1.3950	2	3.5154	buy	notbuy	8.5156	9.0188
10.0500	11.6900	together	n8.png	770	0.0110	3	1.8850	3	13.9770	buy	buy	19.9772	20.4485
21.7400	10.8299	alone	f141.jpg	468	0.0227	2	2.2697	2	26.0338	notbuy	notbuy	31.0340	31.5094
32.5699	11.7943	together	f170.jpg	842	0.0336	2	2.0876	2	38.6953	notbuy	notbuy	42.6955	43.2541
44.3642	9.9108	together	f36.png	390	0.0454	2	2.2804	2	49.6588	notbuy	buy	52.6589	53.2420
54.2750	11.2388	alone	f64.png	199	0.0553	1	1.6283	2	59.9004	notbuy	notbuy	63.9006	64.4169
65.5138	11.2122	alone	m57.png	2320	0.0665	1	2.7395	1	72.2570	notbuy	notbuy	75.2571	75.6486
76.7261	11.2476	together	p35.jpg	600	0.0777	2	2.1027	3	82.8433	buy	notbuy	85.8435	86.9083
87.9736	11.2677	together	n94.png	389	0.0890	2	1.8310	3	91.7762	buy	buy	97.7763	98.1281
99.2414	12.8333	together	m66.png	799	0.1002	2	3.3422	3	106.5563	buy	notbuy	110.5564	110.9791
112.0746	11.1248	alone	m53.jpg	399	0.1131	1	1.6821	1	115.6701	notbuy	notbuy	121.6703	122.1066
123.1995	9.5069	alone	n62.jpg	2100	0.1242	2	2.1272	3	127.2458	notbuy	notbuy	131.2460	131.6378
132.7064	10.1684	together	n37.png	1690	0.1337	3	1.7677	3	136.3892	buy	buy	141.3894	141.7663
142.8748	10.8805	alone	n36.png	529	0.1439	2	1.8159	2	148.6173	notbuy	notbuy	151.6175	152.6583
153.7554	10.5116	together	f100.jpeg	1710	0.1548	3	1.8178	3	159.4892	buy	buy	162.4894	163.1639
164.2670	12.1541	alone	f44.jpg	2800	0.1653	2	1.5543	2	169.7073	buy	notbuy	174.7075	175.3337
176.4211	8.1121	together	a50.png	340	0.1774	1	1.7574	2	180.0550	notbuy	notbuy	183.0551	183.4897
184.5331	13.3237	alone	f39.png	29	0.1855	1	1.6305	3	191.0641	notbuy	buy	196.0643	196.7483
197.8569	13.6238	together	f189.jpg	590	0.1989	2	3.0099	3	204.7536	buy	buy	209.7538	210.3280
211.4807	12.0621	alone	n5.png	1500	0.2125	3	2.2895	3	215.5868	buy	buy	221.5870	222.3979
223.5428	13.7213	together	f198.jpg	590	0.2245	1	1.9865	1	229.3860	notbuy	notbuy	235.3861	236.1665
237.2641	10.5274	together	m26.png	16590	0.2383	4	1.8253	3	241.9184	buy	buy	245.9186	246.6994
247.7914	11.6976	together	m10.jpg	290	0.2488	2	2.4058	3	251.9981	buy	buy	257.9983	258.3874
259.4891	9.0936	together	m88.jpg	390	0.2605	2	1.7815	3	264.0671	buy	notbuy	267.0673	267.5480
268.5826	11.8777	alone	a24.png	2800	0.2696	1	1.5506	3	273.9303	notbuy	buy	278.9305	279.3418
280.4603	11.1180	together	n40.png	219	0.2815	3	1.6735	3	284.9163	buy	buy	289.9165	290.4896
291.5783	9.5214	alone	m9.jpg	290	0.2926	3	2.2076	3	295.5361	buy	buy	299.5363	300.0275
301.0996	11.5608	together	a14.png	4800	0.3021	4	2.3631	3	305.2112	buy	buy	311.2113	311.5615
312.6604	17.3396	alone	f132.jpg	1301	0.3137	3	2.1507	2	316.5329	buy	notbuy	322.5331	323.3730
