onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0439	12.2047	together	n21.png	382	0.0010	3	2.8110	1	4.9389	buy	notbuy	9.9391	11.1091
12.2486	9.2625	together	f189.jpg	590	0.0132	2	2.7272	2	17.0125	notbuy	notbuy	20.0126	20.4172
21.5111	9.1112	together	m35.png	499	0.0225	3	2.3555	1	25.8964	buy	notbuy	28.8965	29.5812
30.6223	11.0402	alone	f67.png	799	0.0316	3	3.0146	2	35.6431	notbuy	notbuy	38.6432	39.6101
41.6625	9.4967	alone	f52.jpg	250	0.0427	2	2.7117	2	46.3601	notbuy	notbuy	49.3603	50.1139
51.1592	9.1215	together	m43.jpg	2500	0.0522	1	1.7062	2	55.8782	notbuy	notbuy	58.8783	59.2128
60.2807	13.1152	alone	f172.jpg	425	0.0613	1	3.3953	2	65.6427	notbuy	notbuy	71.6429	72.2747
73.3959	12.1632	together	f97.jpeg	1215	0.0744	1	3.6914	2	79.0618	notbuy	notbuy	84.0620	84.4536
85.5591	11.0898	together	a52.png	390	0.0866	2	2.6506	2	90.1781	notbuy	notbuy	95.1783	95.5366
96.6489	9.1169	together	n68.png	1080	0.0976	1	1.5246	2	101.1276	notbuy	notbuy	104.1278	104.7285
105.7658	11.2401	together	a50.png	340	0.1068	1	1.7658	2	109.4773	notbuy	notbuy	115.4775	115.8875
117.0059	11.6807	together	f197.jpg	390	0.1180	1	1.2480	2	121.2101	notbuy	notbuy	127.2103	127.5503
128.6866	10.8260	together	a16.png	4250	0.1297	1	1.2787	2	132.9095	notbuy	notbuy	137.9096	138.3772
139.5126	13.2028	together	f132.jpg	1301	0.1405	1	2.7235	2	146.1750	notbuy	notbuy	151.1752	151.5869
152.7154	12.4793	alone	m3.png	4500	0.1537	2	2.8327	2	157.4162	notbuy	notbuy	163.4163	164.0840
165.1947	11.1050	together	f87.jpg	490	0.1662	2	4.2602	2	171.3379	notbuy	notbuy	174.3381	175.2047
176.2996	10.6765	alone	f73.jpg	39	0.1773	4	2.1853	1	180.3331	buy	buy	184.3333	184.8898
186.9761	12.4706	alone	f173.jpg	255	0.1880	1	3.8630	2	192.6875	notbuy	notbuy	197.6876	198.3345
199.4467	10.9415	together	f195.jpg	290	0.2004	1	3.5174	2	204.8231	notbuy	notbuy	207.8232	208.3205
210.3882	15.0269	alone	m95.jpg	130	0.2114	3	2.8884	1	215.1046	buy	notbuy	221.1048	224.3543
225.4151	12.4072	together	f156.jpg	3280	0.2264	2	4.4534	2	231.6886	notbuy	notbuy	235.6887	236.7112
237.8223	10.8177	together	p18.png	340	0.2388	3	2.6568	2	242.2857	notbuy	notbuy	246.2858	247.5371
248.6400	9.0346	together	f99.jpeg	1050	0.2496	2	1.7476	2	252.1875	notbuy	notbuy	256.1876	256.6141
257.6746	9.5161	together	m57.png	2320	0.2587	1	1.6827	2	261.1540	notbuy	notbuy	265.1542	266.1439
267.1907	13.2636	alone	f62.png	630	0.2682	3	3.8982	2	272.8553	notbuy	notbuy	278.8555	279.3578
280.4543	8.5630	together	n67.jpg	1100	0.2815	1	1.3255	2	284.5531	notbuy	notbuy	287.5532	287.9727
289.0173	10.7539	together	n69.jpg	590	0.2900	2	2.5130	2	293.2834	notbuy	notbuy	298.2836	298.7008
299.7712	20.2288	together	f24.png	1900	0.3008	3	3.2828	2	304.8019	notbuy	notbuy	308.8021	309.2036
