onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.0507	11.6687	together	f191.jpg	590	0.0021	1	1.8981	2	6.0393	notbuy	notbuy	9.0395	10.5865
12.7195	14.4895	together	f134.jpg	306	0.0137	3	1.7337	1	19.5321	buy	buy	25.5322	26.1175
27.2090	16.4033	alone	f39.png	29	0.0282	1	6.9952	2	36.2082	notbuy	buy	39.2084	41.5033
43.6122	16.6834	alone	m33.png	299	0.0446	2	1.8066	2	50.4507	notbuy	notbuy	55.4508	58.2362
60.2956	13.1511	alone	m54.jpg	1980	0.0613	1	3.2163	2	65.4734	notbuy	notbuy	69.4735	71.3390
73.4467	16.5909	alone	m28.png	2180	0.0744	2	5.3314	2	81.7592	notbuy	notbuy	84.7594	85.8969
90.0377	14.6325	alone	f185.jpg	290	0.0910	1	1.7450	2	97.7799	notbuy	notbuy	101.7800	103.5518
104.6702	13.8204	alone	m27.png	2270	0.1057	2	2.7447	2	110.3538	notbuy	notbuy	115.3540	116.3707
118.4906	16.7346	together	m96.jpg	790	0.1195	2	5.5375	2	125.9625	notbuy	notbuy	131.9627	134.1434
135.2252	12.7953	together	a4.png	100	0.1362	2	1.8742	2	139.0111	notbuy	notbuy	142.0113	142.8593
148.0205	18.1638	alone	a19.png	3550	0.1490	3	4.1670	0	154.0655	na	notbuy	159.0657	165.0659
166.1844	15.7299	alone	m104.jpg	590	0.1672	2	5.8422	2	173.8934	notbuy	notbuy	178.8936	180.8020
181.9143	19.0771	alone	m47.jpg	1790	0.1829	2	2.2369	2	190.0557	notbuy	notbuy	195.0559	195.7979
200.9913	11.6743	together	n41.png	399	0.2020	4	2.0300	1	206.9047	buy	buy	210.9048	211.5507
212.6656	18.2987	together	a9.png	6000	0.2137	3	4.9117	1	221.4479	buy	notbuy	227.4481	228.8605
230.9643	13.0872	alone	m90.jpg	130	0.2320	1	2.7170	2	236.4964	notbuy	notbuy	240.4965	241.9345
244.0515	13.6820	together	f22.png	2052	0.2451	3	1.7731	1	249.6644	buy	notbuy	254.6646	255.6774
257.7335	16.7743	alone	a12.png	5500	0.2587	3	3.2137	2	263.7329	notbuy	notbuy	269.7330	273.4052
274.5077	13.7169	together	f58.png	310	0.2755	1	2.3405	2	282.6789	notbuy	notbuy	286.6791	287.1140
288.2247	15.7640	alone	f137.jpg	421	0.2892	3	6.2412	2	297.2263	notbuy	notbuy	301.2265	302.8669
303.9886	16.0114	together	f113.jpg	247	0.3050	1	2.4040	2	308.1500	notbuy	notbuy	313.1501	315.5389
