onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0189	14.3017	together	a47.png	240	0.0010	3	4.3540	3	6.5160	buy	buy	12.5161	13.2597
14.3206	9.1610	alone	f110.jpg	95	0.0153	3	2.3703	2	18.7083	buy	na	21.7084	22.3767
23.4816	10.8506	together	f38.png	367	0.0245	2	2.2885	1	27.7949	notbuy	notbuy	32.7950	33.2118
34.3322	12.7381	alone	n15.png	199	0.0353	2	2.1443	2	39.4879	notbuy	notbuy	45.4881	45.9492
47.0703	12.2724	together	f187.jpg	290	0.0481	3	3.8431	3	52.9070	buy	buy	57.9072	58.2512
59.3428	11.8051	alone	f115.jpg	688	0.0603	1	2.2703	1	63.5886	notbuy	notbuy	69.5888	70.0308
71.1479	10.5059	together	a72.png	798	0.0721	2	2.0741	1	75.2094	notbuy	notbuy	80.2096	80.5820
81.6538	9.1720	alone	n19.png	220	0.0827	3	1.7487	3	86.3647	buy	buy	89.3648	89.7534
90.8258	11.8335	alone	f148.jpg	770	0.0918	3	2.2948	1	95.0535	buy	notbuy	101.0537	101.5583
102.6594	9.2931	together	f144.jpg	1020	0.1037	2	2.8137	1	107.4257	notbuy	notbuy	110.4258	110.9000
111.9525	13.0399	alone	m20.jpg	1280	0.1130	2	3.6120	3	118.4997	notbuy	buy	123.4999	123.9098
124.9924	10.2908	alone	m90.jpg	130	0.1260	3	2.7900	3	129.6853	buy	buy	133.6854	134.1746
135.2831	9.4263	alone	f120.jpg	833	0.1363	1	2.0073	1	140.1996	notbuy	notbuy	143.1998	143.6634
144.7094	10.4365	alone	f63.png	750	0.1457	2	3.0847	3	149.6840	notbuy	buy	153.6842	154.0593
155.1459	11.8786	together	f25.png	120	0.1561	2	3.5381	2	160.5728	buy	notbuy	165.5730	165.9161
167.0245	13.0800	together	a27.png	2600	0.1680	2	2.6360	2	172.5555	buy	notbuy	178.5557	178.9970
180.1046	9.6826	alone	m35.png	499	0.1811	3	2.2981	3	185.2674	notbuy	buy	188.2676	188.6857
189.7872	11.1000	alone	n72.jpg	279	0.1908	2	2.7708	1	194.4084	notbuy	notbuy	199.4086	199.7926
200.8872	11.1480	alone	f183.jpg	390	0.2019	2	2.8109	1	205.5313	notbuy	notbuy	210.5315	210.9424
212.0352	11.3028	alone	n14.png	1499	0.2130	1	2.8590	2	216.7165	notbuy	notbuy	221.7167	222.2070
223.3380	10.2209	alone	a33.png	1450	0.2243	3	2.7663	3	227.9168	buy	buy	231.9170	232.4279
233.5589	12.3591	alone	m86.jpg	390	0.2346	3	2.0476	4	238.4157	buy	notbuy	244.4159	244.8248
245.9180	9.9639	alone	f88.jpg	385	0.2469	3	2.7129	2	250.4128	buy	buy	254.4129	254.8514
255.8818	14.0109	together	f102.jpeg	399	0.2569	2	5.7839	2	263.4675	buy	buy	268.4676	268.7992
269.8928	14.0203	together	f140.jpg	370	0.2709	2	3.7919	1	276.4833	notbuy	notbuy	282.4835	282.8512
283.9130	11.2106	alone	f117.jpg	714	0.2849	2	2.9009	2	289.5833	notbuy	notbuy	293.5835	293.9908
295.1236	11.0582	alone	n58.png	241	0.2961	1	2.7661	1	300.6437	notbuy	notbuy	304.6439	305.0745
306.1818	15.3007	alone	n56.jpg	520	0.3072	3	5.7662	3	314.6992	buy	buy	319.6993	320.4132
321.4825	8.5175	together	n34.png	629	0.3225	2	5.0115	3	327.1715	notbuy	notbuy	331.1715	332.3021
