onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0319	12.7964	alone	a77.png	7000	0.0010	3	3.1880	1	5.2872	notbuy	notbuy	11.2874	11.7155
12.8283	11.5055	alone	m65.png	800	0.0138	2	1.9778	1	16.8134	notbuy	notbuy	22.8136	23.2056
24.3338	13.0350	together	n50.png	1680	0.0253	3	1.4233	3	30.8295	buy	buy	35.8297	36.2223
37.3688	10.5926	alone	m16.png	99	0.0384	2	3.0554	1	42.4199	notbuy	notbuy	46.4201	46.8572
47.9613	11.2580	alone	m84.jpg	390	0.0490	2	2.7680	1	52.7165	notbuy	notbuy	57.7167	58.1509
59.2194	10.7695	alone	n73.png	999	0.0602	3	2.2372	2	63.4250	buy	buy	68.4252	68.8906
69.9889	8.5061	together	f94.jpeg	899	0.0710	3	1.1480	3	74.1252	buy	buy	77.1253	77.4555
78.4950	11.9415	alone	a86.png	990	0.0795	1	2.5625	2	83.0105	notbuy	notbuy	89.0107	89.3843
90.4364	13.2768	together	a88.png	650	0.0914	2	1.9974	1	95.4103	notbuy	notbuy	101.4105	102.6032
103.7133	14.0441	together	m61.png	1300	0.1047	2	5.3027	3	110.9596	buy	buy	115.9598	116.6958
117.7574	11.9837	together	a31.png	2000	0.1188	3	4.5788	4	124.2732	buy	buy	128.2734	128.7125
129.7411	15.0222	alone	a80.png	3880	0.1307	2	5.6467	2	137.2829	notbuy	buy	143.2831	143.6483
144.7633	11.3988	alone	m80.jpg	590	0.1458	2	1.9758	1	151.6655	notbuy	notbuy	154.6657	155.0610
156.1621	11.3356	together	f163.jpg	990	0.1572	2	3.8412	3	161.8902	buy	buy	165.8903	166.3878
167.4977	10.5134	together	f172.jpg	425	0.1685	2	4.0735	2	173.4550	buy	notbuy	176.4552	176.9336
178.0111	9.8371	alone	f69.jpg	39	0.1790	1	1.5590	1	182.4284	notbuy	notbuy	186.4286	186.7967
187.8482	12.5690	alone	m62.png	265	0.1888	3	3.7808	3	193.4726	buy	notbuy	198.4728	199.3283
200.4172	12.7020	alone	f128.jpg	501	0.2014	2	3.3664	3	206.6374	notbuy	buy	211.6375	212.0240
213.1192	10.6037	alone	f202.jpg	390	0.2141	2	2.2301	3	217.1684	buy	buy	222.1686	222.6348
223.7229	9.2365	alone	f116.jpg	869	0.2247	2	1.9397	1	227.4662	notbuy	notbuy	231.4664	231.8867
232.9594	10.5163	together	f27.png	2480	0.2340	2	3.1240	2	238.9194	notbuy	notbuy	241.9196	242.3615
243.4757	10.2789	together	m19.png	1390	0.2445	2	2.9315	3	248.2166	buy	buy	252.2168	252.6522
253.7547	11.0678	together	f83.jpg	490	0.2548	2	1.7978	1	257.3501	notbuy	notbuy	263.3503	263.7391
264.8224	9.4439	alone	p34.jpg	300	0.2658	3	2.1658	3	269.7555	buy	buy	272.7557	273.1871
274.2663	11.3217	alone	n18.png	140	0.2753	3	3.0173	3	279.0542	buy	buy	284.0543	284.4707
285.5880	8.3948	alone	f34.png	199	0.2866	2	2.0476	2	289.3804	notbuy	notbuy	292.3805	292.9155
293.9828	8.7289	together	a76.png	7120	0.2950	3	2.2370	4	297.9830	buy	buy	300.9832	301.6694
302.7118	12.8758	alone	f192.jpg	590	0.3037	3	4.7067	3	309.1454	buy	buy	314.1456	314.5233
315.5875	14.4125	together	n86.png	99	0.3166	3	2.6666	4	319.9946	buy	buy	324.9948	325.3390
