onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0373	8.4057	together	n56.jpg	520	0.0010	2	1.8490	1	3.9833	notbuy	notbuy	6.9835	7.3565
8.4430	8.4335	alone	n34.png	629	0.0094	3	1.9044	1	12.3770	notbuy	notbuy	15.3772	15.7833
16.8765	8.6976	alone	f160.jpg	5888	0.0179	2	2.1639	3	21.0658	notbuy	buy	24.0659	24.5283
25.5741	12.3693	alone	m43.jpg	2500	0.0266	3	1.8356	3	30.4259	buy	buy	36.4260	36.8291
37.9434	11.6435	alone	n93.png	179	0.0389	2	2.0319	1	41.9694	notbuy	notbuy	47.9696	48.4487
49.5869	12.9499	together	f138.jpg	421	0.0506	2	3.4586	2	55.0428	notbuy	notbuy	61.0430	61.4134
62.5369	10.7068	alone	f107.jpg	124	0.0635	3	2.2335	3	68.7703	buy	buy	71.7705	72.2113
73.2436	10.5373	together	f52.jpg	250	0.0742	2	2.1882	1	77.4112	notbuy	notbuy	82.4114	82.7473
83.7809	14.2818	alone	a2.png	80	0.0848	2	4.8138	3	91.5610	notbuy	notbuy	96.5611	96.9758
98.0628	11.9093	alone	f165.jpg	990	0.0991	2	2.5011	1	102.4955	notbuy	notbuy	108.4956	108.8786
109.9720	10.4112	together	f92.jpeg	1399	0.1110	3	1.9480	4	113.8593	buy	buy	118.8595	119.2674
120.3833	10.5055	together	f156.jpg	3280	0.1214	2	3.1674	3	125.4747	buy	buy	129.4749	129.8252
130.8888	11.7807	together	f146.jpg	1700	0.1319	2	2.3859	2	135.1915	buy	notbuy	141.1917	141.5829
142.6695	11.1968	together	f45.jpg	5900	0.1437	2	2.7737	2	147.3541	notbuy	notbuy	152.3542	152.7388
153.8663	16.9163	alone	m100.jpg	790	0.1549	1	1.3939	2	163.2271	notbuy	notbuy	169.2273	169.6935
170.7827	13.7719	alone	a87.png	750	0.1718	2	2.3828	2	177.0429	notbuy	notbuy	183.0431	183.4353
184.5545	14.3490	together	p18.png	340	0.1856	3	1.9026	2	192.3719	buy	buy	197.3721	197.8001
198.9035	13.2928	together	m54.jpg	1980	0.1999	3	2.9449	2	207.7530	notbuy	buy	210.7532	211.1379
212.1963	9.1059	together	f149.jpg	770	0.2132	2	1.8042	1	215.8345	notbuy	notbuy	219.8346	220.2286
221.3021	12.7779	alone	m34.png	189	0.2223	3	3.4143	3	228.5571	buy	notbuy	232.5573	232.9875
234.0800	18.4428	together	p33.jpg	800	0.2351	3	3.0811	1	245.0690	notbuy	buy	251.0692	251.3922
252.5228	13.7980	together	a40.png	850	0.2535	4	4.9605	2	260.2978	buy	buy	264.2979	265.2097
266.3208	9.9320	alone	n80.png	299	0.2673	3	2.5023	3	270.5839	buy	buy	274.5840	275.1986
276.2528	12.1886	alone	m96.jpg	790	0.2773	2	1.8163	2	280.8496	notbuy	notbuy	286.8498	287.3494
288.4415	14.8265	together	m39.jpg	740	0.2894	2	2.4904	2	297.7631	notbuy	notbuy	301.7632	302.1481
303.2679	10.5785	alone	f54.png	2640	0.3043	2	3.2463	2	309.2574	buy	notbuy	312.2576	312.7048
313.8465	16.1535	alone	n16.png	159	0.3148	3	1.9128	3	321.5332	buy	notbuy	324.5334	324.8566
