onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0478	10.9862	together	f110.jpg	95	0.0010	2	2.3520	2	4.5183	notbuy	notbuy	9.5184	9.8393
11.0340	12.4576	alone	f38.png	367	0.0120	3	1.7850	1	15.8525	buy	buy	21.8527	22.3564
23.4916	11.8744	together	n15.png	199	0.0245	3	3.2915	2	28.8140	notbuy	buy	33.8142	34.2553
35.3659	12.0139	alone	f187.jpg	290	0.0364	2	1.9614	2	39.3289	notbuy	buy	45.3291	46.2672
47.3798	13.6035	together	f115.jpg	688	0.0484	4	2.0744	1	51.4601	buy	buy	56.4602	59.9242
60.9834	8.8291	alone	a72.png	798	0.0620	4	2.2320	1	65.1929	buy	buy	68.1931	68.7380
69.8124	11.9425	alone	n19.png	220	0.0708	4	2.5218	2	74.2898	notbuy	buy	80.2900	80.6870
81.7549	8.4415	together	f148.jpg	770	0.0828	2	1.9848	2	85.7116	notbuy	notbuy	88.7117	89.1319
90.1964	11.0403	alone	f144.jpg	1020	0.0912	2	2.5882	2	94.7238	notbuy	buy	99.7240	100.1767
101.2367	9.7458	alone	m20.jpg	1280	0.1022	3	2.3622	2	105.5201	notbuy	notbuy	109.5202	109.9266
110.9825	9.0688	alone	m90.jpg	130	0.1120	1	1.5990	2	115.5199	notbuy	buy	118.5201	118.9945
120.0513	9.4588	alone	f120.jpg	833	0.1211	2	2.0281	2	123.9901	notbuy	notbuy	127.9903	128.4504
129.5101	11.3018	together	f63.png	750	0.1305	2	2.9175	2	134.3409	notbuy	notbuy	139.3410	139.7214
140.8118	13.4428	together	f25.png	120	0.1418	2	3.6698	2	146.3908	notbuy	notbuy	152.3910	153.1803
154.2547	8.7601	alone	a27.png	2600	0.1553	3	2.4333	2	158.5748	notbuy	notbuy	161.5749	161.9571
163.0147	10.4673	alone	m35.png	499	0.1640	3	2.1230	2	167.0005	notbuy	notbuy	172.0007	172.3850
173.4820	12.1182	alone	n72.jpg	279	0.1745	1	3.7845	2	179.1198	notbuy	notbuy	184.1200	184.5270
185.6002	10.8036	alone	f183.jpg	390	0.1866	3	2.3996	2	189.8532	notbuy	notbuy	194.8534	195.2728
196.4039	9.2795	alone	n14.png	1499	0.1974	3	1.9064	2	200.1486	notbuy	buy	204.1488	204.6197
205.6834	13.1641	alone	a33.png	1450	0.2067	3	3.3917	2	210.8987	notbuy	buy	216.8988	217.7626
218.8475	10.1177	alone	m86.jpg	390	0.2198	3	2.7228	1	223.3932	buy	buy	227.3934	227.8836
228.9652	10.6666	together	f88.jpg	385	0.2300	3	1.9900	2	232.7704	notbuy	buy	237.7706	238.5434
239.6318	14.1181	together	f102.jpeg	399	0.2406	3	4.1076	1	245.5534	buy	notbuy	251.5536	252.6784
253.7499	9.8708	alone	f140.jpg	370	0.2547	2	2.2877	2	257.8214	notbuy	notbuy	261.8216	262.5222
263.6207	10.3125	alone	f117.jpg	714	0.2646	4	2.9166	1	268.3055	buy	buy	272.3056	272.8483
273.9332	10.9736	alone	n58.png	241	0.2749	2	2.8219	2	278.5223	notbuy	buy	283.5225	283.8160
284.9068	9.9539	together	n56.jpg	520	0.2859	3	2.1389	1	289.8328	buy	buy	292.8330	293.7909
294.8606	9.7097	alone	n34.png	629	0.2959	4	2.0209	1	298.6165	buy	buy	301.6167	303.4858
304.5703	10.5622	alone	f160.jpg	5888	0.3056	3	1.6696	2	307.9598	notbuy	buy	310.9600	314.0748
315.1326	14.8674	alone	m43.jpg	2500	0.3161	3	3.4501	2	320.2996	notbuy	notbuy	326.3021	327.0677
