onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0108	10.5413	together	n37.png	1690	0.0010	3	3.9010	1	5.9777	buy	notbuy	8.9779	9.5052
10.5521	8.4266	alone	n36.png	529	0.0116	2	0.8396	2	14.4654	notbuy	notbuy	17.4655	17.8253
18.9787	10.4590	together	f100.jpeg	1710	0.0200	2	1.9820	2	22.9962	notbuy	notbuy	27.9963	28.4093
29.4377	9.1834	together	f44.jpg	2800	0.0304	2	1.4504	2	33.9308	notbuy	notbuy	36.9310	37.5313
38.6211	12.2620	together	a50.png	340	0.0396	2	3.6546	2	44.2821	notbuy	notbuy	49.2822	49.8463
50.8832	12.7221	alone	f39.png	29	0.0519	2	0.9169	2	56.8436	notbuy	notbuy	61.8438	62.4712
63.6053	11.4796	together	f189.jpg	590	0.0646	3	1.7816	1	67.3765	buy	notbuy	73.3766	73.9492
75.0849	13.1001	together	n5.png	1500	0.0761	3	2.5671	1	80.6457	buy	buy	86.6458	87.1471
88.1850	16.6231	together	f198.jpg	590	0.0892	2	1.8562	2	99.1079	notbuy	notbuy	103.1081	103.7684
104.8081	12.8408	together	m26.png	16590	0.1058	3	3.4898	1	110.2412	buy	notbuy	116.2414	116.6100
117.6489	8.3663	together	m10.jpg	290	0.1186	2	0.9606	2	121.5440	notbuy	notbuy	124.5442	124.9980
126.0152	11.3010	together	m88.jpg	390	0.1270	2	1.8810	2	130.8269	notbuy	notbuy	135.8271	136.2799
137.3162	15.5939	together	a24.png	2800	0.1383	3	2.0173	2	144.2624	notbuy	notbuy	149.2626	151.8738
152.9102	9.7976	alone	n40.png	219	0.1539	3	2.0069	1	156.8069	buy	notbuy	160.8071	161.6778
162.7077	14.8054	together	m9.jpg	290	0.1637	3	3.4277	2	170.0392	notbuy	notbuy	176.0393	176.4718
177.5132	11.7970	together	a14.png	4800	0.1785	2	1.0645	2	181.4733	notbuy	notbuy	187.4735	188.0397
189.3102	12.5123	together	f132.jpg	1301	0.1903	2	4.5253	1	195.6882	buy	notbuy	198.6884	200.7787
201.8225	10.4024	together	a73.png	810	0.2028	2	2.0898	2	205.7553	notbuy	notbuy	210.7555	211.1957
212.2249	13.6361	together	f171.jpg	425	0.2132	2	1.9922	2	219.0886	notbuy	notbuy	224.0888	224.8217
225.8610	13.1146	together	a32.png	1540	0.2269	3	4.8049	1	232.4863	buy	notbuy	237.4864	237.9526
238.9756	8.7114	together	n66.png	3750	0.2400	2	1.4650	2	243.2545	notbuy	notbuy	246.2547	246.6535
247.6870	11.4391	together	a4.png	100	0.2487	2	1.2137	2	252.7359	notbuy	notbuy	257.7360	258.1108
259.1261	9.4937	together	a53.png	395	0.2601	2	1.7281	2	263.6495	notbuy	notbuy	266.6497	267.5834
268.6199	9.3793	alone	f91.jpg	259	0.2696	2	1.0356	2	273.4678	notbuy	notbuy	276.4679	276.9734
277.9992	11.9608	together	f49.jpg	180	0.2790	2	3.3080	2	283.0881	notbuy	notbuy	288.0883	288.9336
289.9599	30.0401	together	n59.jpg	19900	0.2910	2	1.8200	2	295.5512	notbuy	buy	298.5514	299.0164
