onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.0135	12.7151	together	a89.png	299	0.0010	2	1.1030	2	5.2179	notbuy	notbuy	11.2181	11.6087
12.7286	11.1725	together	m72.jpg	3978	0.0137	2	1.6527	2	17.4325	notbuy	notbuy	22.4327	22.8529
23.9011	11.6980	together	f40.png	590	0.0249	3	1.8429	1	28.7818	buy	notbuy	33.7820	34.5706
35.5991	12.2220	together	m104.jpg	590	0.0366	2	1.6916	2	40.3021	notbuy	notbuy	46.3023	46.7918
47.8210	7.7887	alone	a29.png	2335	0.0488	2	0.7458	2	50.5642	notbuy	notbuy	53.5644	54.5715
55.6098	9.9741	together	f181.jpg	408	0.0566	2	2.4256	2	60.0050	notbuy	notbuy	64.0051	64.5385
65.5839	11.5851	alone	f66.png	250	0.0666	2	1.1666	2	70.7374	notbuy	notbuy	75.7376	76.1464
77.1691	10.4678	alone	m58.png	2250	0.0782	2	0.9542	2	83.1463	notbuy	notbuy	86.1465	86.5914
87.6369	10.5720	together	a39.png	860	0.0886	2	0.7436	2	90.3314	notbuy	notbuy	96.3316	96.9144
98.2089	9.9686	alone	f197.jpg	390	0.0992	2	1.6402	2	102.8122	notbuy	notbuy	106.8123	107.1404
108.1775	11.9794	together	n43.png	1107	0.1092	2	2.3862	2	114.5452	notbuy	notbuy	118.5454	119.0672
120.1569	9.9083	together	f30.png	450	0.1212	2	1.4602	2	124.5613	notbuy	notbuy	128.5615	129.0182
130.0652	11.3874	together	n20.png	383	0.1311	2	1.4021	1	135.4096	buy	notbuy	139.4097	140.3871
141.4526	11.2150	together	a78.png	5780	0.1425	2	1.5315	2	144.8694	notbuy	notbuy	150.8696	151.3581
152.6676	8.7303	alone	f108.jpg	95	0.1537	2	1.4237	2	157.0097	notbuy	notbuy	160.0098	160.3561
161.3979	12.2456	together	n81.png	500	0.1624	2	0.8894	2	167.2099	notbuy	notbuy	172.2101	172.6121
173.6435	11.5710	together	f96.jpeg	1600	0.1746	3	3.9466	2	179.4760	notbuy	notbuy	183.4762	183.9210
185.2145	9.2042	together	m49.jpg	1790	0.1862	2	1.9062	2	190.0075	notbuy	notbuy	193.0077	193.3681
194.4187	12.9661	together	f80.jpg	590	0.1954	2	1.3404	2	199.6084	notbuy	notbuy	205.6085	206.2059
207.3847	9.2764	alone	n96.png	999	0.2084	2	1.0814	2	210.3080	notbuy	notbuy	215.3082	215.6250
216.6612	12.2505	together	a21.png	3180	0.2177	2	0.9777	2	221.4843	notbuy	notbuy	227.4845	227.8799
228.9116	12.5606	alone	f176.jpg	672	0.2299	3	3.1349	1	235.9071	buy	notbuy	239.9072	240.4448
241.4723	10.6773	together	a44.png	190	0.2425	2	1.1705	2	246.4708	notbuy	notbuy	250.4710	251.0960
252.1496	11.8265	alone	f93.jpeg	1699	0.2531	3	2.1291	2	256.0502	notbuy	notbuy	262.0504	262.9447
263.9761	12.6151	alone	n41.png	399	0.2650	3	2.7570	1	270.5390	buy	notbuy	274.5392	274.9318
276.5912	10.4958	together	n24.png 	697	0.2776	2	1.2016	2	279.5587	notbuy	notbuy	285.5589	286.0507
287.0870	10.3872	alone	f151.jpg	2385	0.2881	2	2.1401	2	291.9775	notbuy	notbuy	295.9777	296.4457
297.4742	14.1959	alone	f57.png	270	0.2985	2	2.9085	1	304.1678	buy	notbuy	310.1679	310.6376
311.6701	8.3299	together	a67.png	600	0.3127	2	1.4917	2	315.9026	notbuy	notbuy	321.9028	323.3095
