onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.1058	9.7451	together	f35.png	790	0.0021	2	2.1111	2	5.2846	notbuy	notbuy	8.2847	8.7369
10.8509	9.2704	together	f144.jpg	1020	0.0119	1	1.7069	2	14.5974	notbuy	notbuy	17.5976	18.0318
20.1213	11.3226	alone	a42.png	835	0.0211	1	2.3321	2	24.4556	notbuy	buy	29.4558	30.3496
31.4439	11.8781	alone	m8.jpg	300	0.0324	2	3.0944	2	36.5464	notbuy	notbuy	41.5466	42.2674
43.3220	9.8655	together	n81.png	500	0.0443	2	3.3563	2	48.6779	notbuy	notbuy	51.6780	52.1492
53.1875	10.4917	alone	f85.jpg	190	0.0542	3	2.3962	1	58.5721	buy	buy	61.5723	62.5601
63.6792	17.6036	alone	f182.jpg	286	0.0647	1	1.8517	2	67.4955	notbuy	na	73.4957	74.0940
81.2828	9.2977	alone	a34.png	1250	0.0823	3	2.5023	1	85.7462	buy	buy	88.7464	89.5497
90.5805	10.7109	together	a82.png	2900	0.0916	1	1.6476	2	94.1902	notbuy	notbuy	99.1903	100.1765
101.2914	17.0010	together	n37.png	1690	0.1023	3	2.9943	2	106.2432	notbuy	na	112.2434	113.1593
118.2925	12.7469	together	a84.png	1500	0.1193	2	3.2033	2	123.4240	notbuy	notbuy	128.4242	128.9991
131.0393	12.7793	alone	f79.jpg	237	0.1320	1	3.1550	2	136.0884	notbuy	notbuy	142.0886	142.7599
143.8186	12.4650	alone	m87.jpg	390	0.1448	1	3.6388	2	149.3388	notbuy	notbuy	154.3390	155.1668
156.2836	10.0643	together	f191.jpg	590	0.1573	2	3.1973	2	161.3715	notbuy	notbuy	164.3717	165.2375
166.3479	13.9616	together	f134.jpg	306	0.1673	2	4.0513	2	172.2899	notbuy	buy	178.2901	179.2144
180.3095	11.1179	alone	f39.png	29	0.1813	1	2.8773	2	186.0541	notbuy	buy	189.0542	190.3653
191.4275	13.7274	alone	m33.png	299	0.1924	3	3.7324	2	198.0196	notbuy	notbuy	203.0198	204.1090
205.1548	10.3388	alone	m54.jpg	1980	0.2062	1	1.5462	2	208.5309	notbuy	notbuy	212.5310	213.3918
215.4937	11.5826	alone	m28.png	2180	0.2165	3	4.8395	1	222.1524	buy	notbuy	225.1526	225.9696
227.0763	11.1996	alone	f185.jpg	290	0.2281	1	1.5511	2	232.4631	notbuy	buy	236.4633	237.1654
238.2759	13.0372	alone	m27.png	2270	0.2393	3	3.9843	1	244.0535	buy	notbuy	249.0536	250.1952
251.3131	11.0354	together	m96.jpg	790	0.2523	1	1.3853	2	254.5025	notbuy	notbuy	260.5027	261.2650
262.3485	12.6781	together	a4.png	100	0.2633	1	2.9583	2	270.1340	notbuy	buy	273.1341	273.9209
275.0267	12.4681	alone	a19.png	3550	0.2760	3	2.7710	1	280.5572	buy	buy	285.5575	286.3807
287.4948	13.2730	alone	m104.jpg	590	0.2885	1	1.3605	2	293.6458	notbuy	buy	298.6460	299.6445
300.7678	19.2322	alone	m47.jpg	1790	0.3018	1	2.2188	2	304.7063	notbuy	notbuy	309.7065	310.5554
