onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.0806	11.1061	together	n86.png	99	0.0021	2	2.6121	2	5.7725	notbuy	notbuy	9.7727	10.9507
12.1867	15.7490	alone	f188.jpg	590	0.0132	1	1.7042	2	19.9721	notbuy	notbuy	25.9723	26.8016
27.9357	14.3735	together	n30.png	799	0.0289	2	4.2959	1	34.2488	buy	buy	40.2490	41.1974
42.3092	13.6276	together	f162.jpg	5480	0.0433	3	3.8383	2	48.1647	notbuy	notbuy	54.1649	54.8232
55.9367	14.2317	alone	f29.png	499	0.0569	2	3.2139	2	64.1670	notbuy	buy	68.1672	69.0610
70.1684	14.1218	alone	m50.jpg	980	0.0712	2	4.8212	2	76.9455	notbuy	buy	80.9457	83.1639
84.2902	12.6834	together	f86.jpg	200	0.0853	3	3.4063	1	89.6628	buy	notbuy	93.6630	94.8106
96.9736	14.1233	alone	n5.png	1500	0.0980	3	2.2450	1	102.1684	buy	buy	108.1685	109.9923
111.0969	13.1985	alone	m9.jpg	290	0.1121	1	2.9071	2	115.9277	notbuy	notbuy	121.9279	123.1712
124.2955	14.0121	alone	m88.jpg	390	0.1253	3	2.4993	1	130.7326	buy	buy	135.7328	137.1949
138.3075	11.6918	together	f100.jpeg	1710	0.1393	1	3.2023	2	143.4253	notbuy	notbuy	148.4255	148.8798
149.9993	15.2030	together	n20.png	383	0.1510	3	5.0290	2	156.9260	notbuy	buy	162.9262	164.0895
165.2023	15.0803	together	a65.png	570	0.1662	2	4.2192	2	171.3073	notbuy	notbuy	177.3075	178.1633
180.2826	14.2649	alone	m37.jpg	1380	0.1813	1	4.2603	2	186.3918	notbuy	notbuy	192.3920	193.4391
194.5475	18.1851	together	n42.png	399	0.1955	3	3.3325	1	206.8234	buy	notbuy	209.8236	210.6268
212.7327	14.3039	together	f20.png	460	0.2137	1	1.9007	2	219.5048	notbuy	notbuy	223.5049	224.8656
227.0365	14.0726	together	n91.png	329	0.2280	2	4.2010	2	233.0550	notbuy	buy	239.0551	240.0254
241.1091	13.6782	together	a15.png	4500	0.2421	3	4.0731	2	246.9840	notbuy	notbuy	251.9841	253.6351
254.7873	10.0672	together	m105.jpg	990	0.2558	1	2.4208	2	260.0206	notbuy	notbuy	263.0208	263.7462
264.8545	13.9165	alone	f57.png	270	0.2659	3	4.3509	1	270.9750	buy	notbuy	274.9751	276.7239
278.7710	15.3069	alone	f48.jpg	180	0.2798	1	5.1778	2	285.7010	notbuy	notbuy	291.7012	292.9705
294.0780	12.7868	together	a74.png	225	0.2951	3	5.0741	1	300.9007	buy	buy	304.9009	305.7454
306.8648	13.1352	alone	a27.png	2600	0.3079	1	2.4219	2	311.0199	notbuy	notbuy	315.0201	315.8213
