onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
1.0439	10.8488	together	p33.jpg	800	0.0020	2	1.3240	2	4.4401	notbuy	notbuy	10.4403	10.8418
11.8927	9.9863	together	a40.png	850	0.0129	1	1.3759	2	16.3310	notbuy	notbuy	20.3312	20.8249
21.8790	10.1032	alone	n80.png	299	0.0229	2	1.5969	2	26.5027	notbuy	notbuy	30.5029	30.9310
31.9822	10.9349	alone	m96.jpg	790	0.0330	2	1.4490	2	35.4261	notbuy	notbuy	41.4263	41.8760
42.9171	10.9151	together	m39.jpg	740	0.0439	1	0.9719	2	47.9300	notbuy	notbuy	51.9302	52.5378
53.8322	8.3839	together	f54.png	2640	0.0548	2	1.8788	2	57.7128	notbuy	notbuy	60.7130	61.1597
62.2161	10.3682	alone	n16.png	159	0.0632	2	1.8522	2	68.0769	notbuy	buy	71.0771	71.5368
72.5842	12.9386	together	a77.png	7000	0.0736	2	2.3646	2	76.9274	notbuy	notbuy	82.9276	83.4547
85.5228	11.0495	alone	m65.png	800	0.0865	3	1.2815	1	88.7470	buy	buy	94.7472	95.5226
96.5723	11.1808	alone	n50.png	1680	0.0976	2	2.2076	2	100.7128	notbuy	notbuy	105.7130	106.4347
107.7531	10.8712	together	m16.png	99	0.1088	3	1.3798	1	112.0940	buy	buy	116.0942	116.5757
118.6244	12.1759	together	m84.jpg	390	0.1196	2	2.7476	2	123.3068	notbuy	notbuy	128.3069	128.7457
130.8003	12.8903	together	n73.png	999	0.1318	2	1.3858	1	136.1431	buy	buy	141.1433	141.6406
143.6906	10.8148	together	f94.jpeg	899	0.1447	3	1.2807	1	149.9260	buy	buy	152.9262	153.4786
154.5053	11.8388	together	a86.png	990	0.1555	3	1.4135	1	158.8223	buy	notbuy	164.8224	165.3025
166.3441	16.7755	together	a88.png	650	0.1673	3	1.3493	2	175.6582	notbuy	notbuy	181.6584	182.0895
183.1196	12.4337	alone	m61.png	1300	0.1841	1	1.4061	2	187.3863	notbuy	notbuy	192.3865	193.5034
195.5533	10.3595	together	a31.png	2000	0.1966	2	2.7736	2	200.1903	notbuy	notbuy	204.1904	204.8786
205.9128	11.7442	together	a80.png	3880	0.2069	3	1.2909	1	210.0736	buy	notbuy	216.0738	216.6193
217.6570	8.9424	together	m80.jpg	590	0.2187	3	2.4957	1	221.9899	buy	buy	224.9901	225.5625
226.5994	10.8858	alone	f163.jpg	990	0.2276	3	2.3356	1	230.7388	buy	notbuy	234.7389	235.4143
237.4852	12.2803	together	f172.jpg	425	0.2385	3	1.8255	1	244.1555	buy	notbuy	247.1557	247.7181
249.7655	11.9415	together	f69.jpg	39	0.2508	1	2.6748	2	254.2385	notbuy	notbuy	258.2387	258.6412
261.7070	13.6595	together	m62.png	265	0.2627	3	1.3577	1	266.8851	buy	buy	271.8852	272.2860
275.3665	10.3796	alone	f128.jpg	501	0.2764	3	1.8764	1	279.0026	buy	buy	284.0027	284.7100
285.7461	12.8027	together	f202.jpg	390	0.2867	1	3.5527	2	291.0704	notbuy	notbuy	296.0706	296.4700
298.5488	10.9635	together	f116.jpg	869	0.2995	3	1.5555	2	303.8695	notbuy	notbuy	307.8696	308.2230
309.5123	10.4877	alone	f27.png	2480	0.3105	3	1.8555	1	314.0901	buy	notbuy	317.0903	318.0670
