onset	duration	trial_type	pic_name	pic_price(NTD)	display_ttag	self_rating	rating_ttage	other_rating	present_rating_ttag	self_buy	other_buy	sellf_buy_ttag	display_purchase_ttag
0.2683	9.5375	together	f76.jpg	890	0.0013	3	2.3203	1	4.6859	buy	notbuy	7.6861	8.7067
9.8058	11.5747	together	f157.jpg	5888	0.0108	3	2.7278	2	14.5784	notbuy	na	19.5786	20.2078
21.3804	12.5706	together	a75.png	8000	0.0224	2	2.8474	2	27.2618	notbuy	na	32.2620	32.8907
33.9510	11.2988	together	a82.png	2900	0.0350	4	3.6670	2	39.6279	notbuy	na	43.6280	44.1636
45.2498	11.7768	together	n61.jpg	325	0.0462	4	2.1622	1	49.4134	buy	buy	55.4136	55.8955
57.0266	11.2556	alone	f33.png	99	0.0580	2	2.5910	1	62.6032	buy	notbuy	66.6034	67.1826
68.2821	11.8978	alone	n71.png	3690	0.0693	3	3.5043	2	74.7548	notbuy	notbuy	77.7550	79.1216
80.1799	10.3325	together	m82.jpg	390	0.0812	1	2.7162	2	84.8620	notbuy	notbuy	88.8622	89.4084
90.5125	15.2537	together	f82.jpg	490	0.0915	3	2.9205	2	97.4260	notbuy	notbuy	103.4262	104.6642
105.7662	11.4417	alone	m25.png	2430	0.1068	4	3.4628	1	111.1498	buy	notbuy	115.1500	116.1091
117.2079	13.1110	together	f124.jpg	1122	0.1182	3	2.2722	2	122.4102	notbuy	notbuy	128.4104	129.1803
130.3188	8.3651	together	f113.jpg	247	0.1313	1	1.8653	2	134.1067	notbuy	notbuy	137.1069	137.6010
138.6839	12.4185	alone	n68.png	1080	0.1397	1	2.6557	2	145.2674	notbuy	notbuy	149.2676	149.9930
151.1024	12.5352	together	f118.jpg	1870	0.1521	3	1.8821	1	156.9255	buy	notbuy	161.9257	162.5349
163.6376	13.4201	together	f46.png	299	0.1646	3	1.9206	1	169.4568	buy	notbuy	175.4569	175.9710
177.0577	13.4640	together	f70.jpg	39	0.1781	1	2.0291	2	184.0055	notbuy	notbuy	189.0057	189.4627
190.5217	12.3510	together	f29.png	499	0.1915	3	2.1205	1	194.5057	buy	notbuy	200.5058	201.7489
202.8727	12.2271	together	n55.png	680	0.2039	1	2.2659	2	210.0233	notbuy	notbuy	213.0235	213.9945
215.0998	11.4399	alone	m22.png	1180	0.2161	4	2.5611	1	221.5202	buy	notbuy	224.5204	225.4455
226.5397	15.1026	alone	n22.png	2975	0.2275	2	4.4325	2	233.7966	notbuy	notbuy	239.7968	240.5296
241.6423	11.9133	alone	f134.jpg	306	0.2426	1	3.4476	2	246.8863	notbuy	notbuy	251.8865	252.4393
253.5556	17.3713	alone	f158.jpg	4999	0.2546	2	2.6756	2	263.0932	notbuy	notbuy	269.0934	269.8261
270.9270	11.9980	together	n77.png	5300	0.2719	1	1.9959	2	276.7372	notbuy	notbuy	280.7374	281.7943
282.9250	11.1493	alone	a61.png	470	0.2839	2	2.4949	2	287.1653	notbuy	notbuy	292.1655	292.9730
294.0743	11.0164	together	f131.jpg	498	0.2951	2	2.4531	2	300.3165	notbuy	notbuy	303.3167	304.0219
305.0907	14.9093	together	a63.png	540	0.3061	2	2.7321	2	313.6176	notbuy	notbuy	316.6177	317.6588
